date,Port,OperatorCountryofDomicileName,vessel_type,count
27/09/2023,TBY,"China, People's Republic Of",Tanker,1
25/11/2023,TBY,"China, People's Republic Of",Tanker,5
05/04/2023,PNJ,"China, People's Republic Of",Cargo,1
25/10/2023,TBY,Bangladesh,Cargo,1
09/06/2023,TPR,Chinese Taipei,Cargo,2
17/08/2023,SRG,Indonesia,Passenger,3
14/11/2023,SUR,Indonesia,Pleasure Craft,1
13/05/2023,PNK,Indonesia,Cargo,5
09/12/2023,PNJ,Indonesia,Cargo,2
07/08/2023,LMR,Indonesia,Passenger,8
14/04/2023,AMQ,Indonesia,Passenger,2
01/01/2023,TPR,Indonesia,Other,2
01/06/2023,PNK,Indonesia,Other,1
31/10/2023,TPR,Indonesia,Cargo,10
20/03/2023,GTO,Indonesia,Passenger,1
24/06/2023,LUW,Indonesia,Passenger,1
10/05/2023,ING,Indonesia,Tanker,1
15/09/2023,ING,Indonesia,Tanker,4
04/12/2023,SOQ,Indonesia,Passenger,3
21/08/2023,TBY,Singapore,Tanker,2
10/03/2023,TNJ,Singapore,Passenger,2
28/04/2023,PNJ,Thailand,Cargo,1
19/11/2023,SRG,Indonesia,Passenger,2
30/05/2023,KDI,Indonesia,Passenger,3
21/12/2023,GRE,Indonesia,Passenger,8
27/10/2023,ING,Indonesia,Cargo,2
24/05/2023,BPN,Indonesia,Sailing,4
03/11/2023,BPN,Indonesia,Sailing,4
02/11/2023,MLD,Indonesia,Cargo,1
21/08/2023,NGG,Indonesia,Cargo,1
16/07/2023,BIT,Indonesia,Tanker,2
28/07/2023,AMQ,Indonesia,Tanker,2
09/01/2023,BDJ,Malaysia,Tanker,1
25/03/2023,IBP,Greece,Cargo,1
06/10/2023,SRG,Japan,Cargo,1
17/05/2023,TPR,France,Cargo,1
14/08/2023,DUM,Japan,Tanker,2
05/09/2023,MSK,Indonesia,Cargo,2
12/04/2023,SOQ,Indonesia,Tanker,2
16/08/2023,TJB,Indonesia,Cargo,1
14/03/2023,TPR,Indonesia,Passenger,4
25/09/2023,TPR,Indonesia,Passenger,3
08/12/2023,BDJ,Indonesia,Cargo,6
02/03/2023,SRG,Indonesia,Passenger,1
09/02/2023,TQP,Indonesia,Passenger,1
24/12/2023,DUM,Singapore,Tanker,2
05/07/2023,CXP,Indonesia,Cargo,1
19/10/2023,DJJ,Indonesia,Cargo,1
07/01/2023,MAK,Indonesia,Cargo,7
02/01/2023,TUA,Indonesia,Passenger,2
26/11/2023,BDJ,Indonesia,Cargo,3
24/12/2023,DUM,United States Of America,Tanker,1
24/04/2023,LTU,Germany,Cargo,1
21/04/2023,BUR,Singapore,Passenger,9
25/09/2023,BLW,France,Cargo,1
04/08/2023,PNJ,,Passenger,1
18/06/2023,IBP,Greece,Tanker,1
12/07/2023,IBP,Indonesia,Tanker,7
12/06/2023,TBY,"China, People's Republic Of",Tanker,4
04/03/2023,LTU,United States Of America,Tanker,2
14/10/2023,TPR,Chinese Taipei,Cargo,2
21/09/2023,BDJ,Vietnam,Cargo,1
15/02/2023,BUR,Singapore,Tanker,1
17/07/2023,TPR,"China, People's Republic Of",Cargo,2
22/05/2023,GRE,Switzerland,Cargo,1
29/09/2023,BPN,Indonesia,Passenger,17
16/01/2023,TPR,Indonesia,Tanker,1
04/05/2023,IBP,Indonesia,Tanker,9
26/03/2023,LUW,Indonesia,Passenger,1
13/06/2023,LMR,Indonesia,Passenger,9
15/08/2023,GTO,Indonesia,Passenger,2
02/03/2023,TEI,Indonesia,Passenger,8
25/06/2023,TEI,Indonesia,Passenger,4
17/04/2023,BUR,Indonesia,Passenger,17
22/04/2023,LMR,Indonesia,Passenger,7
30/05/2023,LMR,Indonesia,Passenger,12
29/11/2023,IBP,Indonesia,Tanker,9
01/08/2023,IBP,Indonesia,Cargo,6
23/08/2023,MAK,Indonesia,Passenger,3
07/09/2023,SKJ,Indonesia,Cargo,1
18/11/2023,BLW,Indonesia,Cargo,1
05/11/2023,TPR,Switzerland,Cargo,2
08/06/2023,BUR,Netherlands,Tanker,1
02/01/2023,AMQ,Indonesia,Passenger,4
05/09/2023,BIT,Indonesia,Passenger,2
16/03/2023,TEI,Indonesia,Passenger,6
06/08/2023,IBP,Indonesia,Passenger,94
03/05/2023,BIT,Indonesia,Tanker,4
17/06/2023,SRG,Indonesia,Cargo,2
31/07/2023,TJB,Indonesia,Passenger,2
01/08/2023,IBP,Indonesia,Tanker,16
08/08/2023,MAK,Indonesia,Tanker,6
29/08/2023,DUM,Singapore,Tanker,3
20/06/2023,IBP,Indonesia,Cargo,6
18/01/2023,BUR,Saudi Arabia,Passenger,6
07/03/2023,BUR,Saudi Arabia,Passenger,4
19/08/2023,MLD,"Hong Kong, China",Cargo,1
11/05/2023,TPR,"China, People's Republic Of",Cargo,2
31/12/2023,GRE,Indonesia,Cargo,9
25/03/2023,SUB,Indonesia,Cargo,2
19/09/2023,MAK,Indonesia,Cargo,5
03/06/2023,SUB,Indonesia,Cargo,2
06/08/2023,BOA,Indonesia,Tanker,3
28/05/2023,SMQ,Indonesia,Tanker,1
01/04/2023,GRE,Indonesia,Tanker,2
10/06/2023,BDJ,Indonesia,Tanker,2
20/02/2023,BPN,Indonesia,Tanker,6
14/04/2023,BPN,Indonesia,Passenger,16
19/05/2023,BPN,Indonesia,Passenger,20
22/09/2023,BPN,Indonesia,Other,3
24/09/2023,BPN,Indonesia,Other,4
07/10/2023,BUR,Singapore,Cargo,3
10/04/2023,BUR,Singapore,Pleasure Craft,1
11/09/2023,SRG,Switzerland,Cargo,1
03/01/2023,TPR,Singapore,Cargo,1
24/04/2023,IMW,Indonesia,Other,1
26/05/2023,IMW,Indonesia,Other,1
08/01/2023,GRE,Indonesia,Cargo,9
14/06/2023,GRE,Indonesia,Cargo,7
09/05/2023,ARE,Indonesia,Passenger,2
05/08/2023,MAK,Indonesia,Cargo,6
26/01/2023,IBP,Indonesia,Cargo,5
08/10/2023,GRE,"China, People's Republic Of",Cargo,1
14/03/2023,BUR,Singapore,Cargo,5
08/02/2023,BUR,Singapore,Passenger,11
28/11/2023,BPN,Denmark,Tanker,1
06/04/2023,IBP,Greece,Cargo,2
03/11/2023,PTL,Indonesia,Passenger,1
16/11/2023,PTL,Indonesia,Cargo,2
02/01/2023,TPR,Indonesia,Cargo,12
22/02/2023,LMR,Indonesia,Cargo,1
14/10/2023,BAD,Indonesia,Cargo,1
13/10/2023,BIK,Indonesia,Passenger,2
22/01/2023,GRE,Indonesia,Tanker,2
07/11/2023,MOF,Indonesia,Cargo,1
27/10/2023,SOQ,Indonesia,Cargo,1
03/06/2023,SMQ,Indonesia,Tanker,1
24/09/2023,MAK,Indonesia,Passenger,4
10/10/2023,BDJ,Malaysia,Cargo,1
25/06/2023,GRE,Singapore,Tanker,1
05/02/2023,IBP,Japan,Tanker,2
24/12/2023,PTL,Indonesia,Passenger,1
26/09/2023,KUM,Indonesia,Cargo,1
02/02/2023,SUB,Indonesia,Cargo,6
25/05/2023,TQP,Indonesia,Passenger,3
28/04/2023,BGG,Indonesia,Passenger,1
21/12/2023,BGG,Indonesia,Passenger,1
20/05/2023,DUM,Indonesia,Tanker,5
21/01/2023,BLW,Indonesia,Tanker,2
24/12/2023,ING,Indonesia,Tanker,2
27/01/2023,BLW,Indonesia,Cargo,4
06/03/2023,DUM,Japan,Tanker,2
25/08/2023,TPR,Singapore,Tanker,1
08/01/2023,DUM,Egypt,Cargo,1
15/10/2023,TPR,Singapore,Cargo,1
30/01/2023,TJB,Indonesia,Tanker,2
11/10/2023,BPN,Indonesia,Sailing,3
09/05/2023,SUR,Indonesia,Pleasure Craft,1
19/06/2023,TPR,Japan,Cargo,1
25/06/2023,DUM,Thailand,Tanker,1
12/10/2023,BLW,"China, People's Republic Of",Cargo,2
17/12/2023,GRE,United Kingdom,Cargo,1
14/01/2023,SRG,"China, People's Republic Of",Cargo,1
08/04/2023,MAK,Indonesia,Cargo,7
24/07/2023,TPR,Indonesia,Passenger,6
24/08/2023,LTU,Indonesia,Sailing,2
12/12/2023,BPN,Indonesia,Port Tender,4
09/02/2023,BUR,Indonesia,Other,1
08/10/2023,MKQ,Indonesia,Tanker,2
15/01/2023,TNU,Singapore,Cargo,1
26/08/2023,TQP,Indonesia,Cargo,2
17/09/2023,ENE,Indonesia,Passenger,1
19/09/2023,GRE,Unknown,Other,1
05/02/2023,BIT,Indonesia,Cargo,2
11/10/2023,BPN,Indonesia,Fishing,1
27/07/2023,DUM,Panama,Cargo,1
28/03/2023,MAK,"China, People's Republic Of",Cargo,1
28/02/2023,FKQ,Indonesia,Passenger,1
22/12/2023,SOQ,Indonesia,Passenger,2
14/05/2023,BPN,Indonesia,Passenger,16
04/06/2023,BPN,Indonesia,Passenger,12
22/06/2023,GTO,Indonesia,Passenger,1
28/01/2023,SUR,Indonesia,Tanker,1
28/07/2023,BPN,Indonesia,Cargo,3
15/01/2023,GRE,Indonesia,Pleasure Craft,1
11/05/2023,BIT,Indonesia,Cargo,1
27/02/2023,TEI,Indonesia,Passenger,9
26/05/2023,TEI,Indonesia,Passenger,7
20/08/2023,TEI,Indonesia,Passenger,8
06/02/2023,BUR,Indonesia,Passenger,13
27/11/2023,BUR,Indonesia,Passenger,16
27/08/2023,IBP,Indonesia,Tanker,7
18/01/2023,BUR,Indonesia,Cargo,2
20/10/2023,BOA,Indonesia,Passenger,2
28/07/2023,MAK,Indonesia,Passenger,3
26/07/2023,SKJ,Indonesia,Cargo,1
22/07/2023,TPR,Indonesia,Cargo,11
18/03/2023,LSW,"China, People's Republic Of",Cargo,1
03/12/2023,DUM,Panama,Cargo,2
09/02/2023,MLH,Bangladesh,Cargo,1
11/07/2023,IBP,Indonesia,Passenger,75
21/12/2023,GRE,Indonesia,Tanker,4
05/07/2023,BDJ,Indonesia,Tanker,1
28/06/2023,PNK,Indonesia,Passenger,1
21/06/2023,GTO,Indonesia,Passenger,1
14/07/2023,TJB,Indonesia,Passenger,5
06/08/2023,TJB,Indonesia,Passenger,4
04/05/2023,PNJ,Indonesia,Tanker,2
16/02/2023,BBM,Indonesia,Tanker,2
09/05/2023,MAK,Indonesia,Tanker,2
25/07/2023,BUR,Saudi Arabia,Passenger,4
23/07/2023,TPR,Chinese Taipei,Cargo,1
18/02/2023,IMW,Singapore,Tanker,1
24/12/2023,DUM,Denmark,Tanker,1
04/02/2023,GRE,"China, People's Republic Of",Cargo,1
02/02/2023,DUM,Netherlands,Tanker,2
02/03/2023,TPR,"Korea, South",Cargo,2
14/06/2023,BUR,Indonesia,Cargo,3
04/11/2023,MAK,Indonesia,Cargo,4
18/03/2023,IBP,Indonesia,Cargo,3
31/07/2023,BAD,Indonesia,Cargo,1
09/09/2023,BPN,Indonesia,Tanker,2
22/11/2023,TLN,Indonesia,Tanker,2
08/12/2023,DUM,Singapore,Tanker,2
24/03/2023,BUR,Singapore,Passenger,13
09/07/2023,BUR,Singapore,Passenger,16
21/02/2023,GRE,Singapore,Tanker,2
27/10/2023,GRE,"China, People's Republic Of",Tanker,1
04/07/2023,TTK,Indonesia,Passenger,1
26/06/2023,BPN,Indonesia,Cargo,10
25/05/2023,GTO,Indonesia,Cargo,1
04/08/2023,KDI,Indonesia,Cargo,2
16/07/2023,ARE,Indonesia,Passenger,1
06/10/2023,SRG,Indonesia,Passenger,3
22/08/2023,BKS,Indonesia,Cargo,1
08/12/2023,TPR,Indonesia,Tanker,2
21/04/2023,KBH,Indonesia,Passenger,1
02/03/2023,BUR,Singapore,Passenger,14
10/06/2023,BDJ,Japan,Cargo,1
12/06/2023,MAK,Indonesia,Passenger,4
02/09/2023,BIK,Indonesia,Cargo,1
05/04/2023,BPN,Indonesia,Cargo,2
30/03/2023,BAD,Indonesia,Cargo,1
28/01/2023,BIK,Indonesia,Passenger,2
15/02/2023,BDJ,Indonesia,Other,2
15/12/2023,TJB,Indonesia,Tanker,1
25/12/2023,TJB,Indonesia,Tanker,2
11/02/2023,BPN,Indonesia,Tanker,3
28/02/2023,SMQ,Indonesia,Tanker,2
15/10/2023,BOA,Indonesia,Tanker,1
13/01/2023,ING,Indonesia,Tanker,2
16/11/2023,SMA,Indonesia,Tanker,2
13/04/2023,KDI,Indonesia,Tanker,1
24/01/2023,TJB,United Arab Emirates,Tanker,1
22/10/2023,DUM,Singapore,Tanker,4
05/07/2023,IBP,Japan,Tanker,1
13/01/2023,BLW,Japan,Tanker,1
22/03/2023,IBP,Vietnam,Tanker,3
11/10/2023,PNJ,Switzerland,Cargo,1
04/07/2023,LMR,Indonesia,Passenger,13
12/04/2023,TPR,Indonesia,Other,3
05/03/2023,GRE,Indonesia,Tanker,5
27/07/2023,TQP,Indonesia,Passenger,2
23/01/2023,GTO,Indonesia,Passenger,1
06/03/2023,GTO,Indonesia,Passenger,1
27/02/2023,CXP,Indonesia,Tanker,1
18/09/2023,GRE,Singapore,Tanker,2
23/08/2023,BUR,Singapore,Passenger,14
26/11/2023,TPR,Vietnam,Cargo,2
29/10/2023,GRE,Singapore,Cargo,3
20/04/2023,SUR,Bangladesh,Cargo,1
29/07/2023,MKW,Indonesia,Passenger,3
05/10/2023,NBX,Indonesia,Passenger,1
28/06/2023,SLG,Indonesia,Cargo,1
12/11/2023,BPN,Indonesia,Cargo,1
02/04/2023,SMQ,Indonesia,Tanker,1
22/05/2023,MAK,Indonesia,Pleasure Craft,2
05/03/2023,TQP,Indonesia,Tanker,2
07/01/2023,BDJ,"China, People's Republic Of",Cargo,1
10/11/2023,TJB,Singapore,Cargo,1
08/12/2023,SRG,Japan,Cargo,1
20/01/2023,GRE,Germany,Cargo,1
13/05/2023,GRE,Chinese Taipei,Cargo,1
07/11/2023,DUM,Japan,Tanker,1
14/01/2023,BKS,Indonesia,Passenger,1
25/02/2023,MAK,Indonesia,Cargo,3
25/05/2023,SOQ,Indonesia,Tanker,1
15/11/2023,BDJ,Indonesia,Other,4
17/04/2023,BDJ,Indonesia,Cargo,3
16/09/2023,SRG,Indonesia,Passenger,1
30/12/2023,LMR,Indonesia,Passenger,12
14/02/2023,CXP,Indonesia,Cargo,1
06/01/2023,BUR,Indonesia,Other,2
05/09/2023,BUR,Indonesia,Other,1
14/11/2023,BUR,Indonesia,Other,2
25/09/2023,BUR,Singapore,Tanker,2
21/09/2023,TQP,Indonesia,Passenger,3
04/09/2023,SKJ,Indonesia,Cargo,1
04/02/2023,PTL,Indonesia,Cargo,1
24/10/2023,ING,Singapore,Tanker,3
09/10/2023,ING,Vietnam,Cargo,1
05/06/2023,SUR,Greece,Cargo,1
03/03/2023,BUR,Indonesia,Other,1
31/01/2023,BUR,Philippines,Cargo,1
05/12/2023,BPN,Indonesia,Passenger,11
23/10/2023,CXP,Indonesia,Tanker,4
17/07/2023,BUR,Indonesia,Tanker,3
04/08/2023,TEI,Indonesia,Passenger,6
07/10/2023,TEI,Indonesia,Passenger,10
17/11/2023,TEI,Indonesia,Passenger,9
20/03/2023,BUR,Indonesia,Passenger,21
21/04/2023,BUR,Indonesia,Passenger,20
23/10/2023,BUR,Indonesia,Passenger,18
16/01/2023,IMW,Indonesia,Tanker,1
31/07/2023,BUR,Indonesia,Tanker,6
06/01/2023,CXP,Indonesia,Tanker,5
07/02/2023,BPN,Indonesia,Cargo,2
11/04/2023,IBP,Indonesia,Passenger,99
30/11/2023,IBP,Indonesia,Passenger,73
12/02/2023,PNK,Indonesia,Tanker,7
14/05/2023,PNK,Indonesia,Tanker,5
04/06/2023,DJJ,Indonesia,Cargo,1
31/12/2023,IBP,Indonesia,Passenger,72
27/10/2023,TJB,Indonesia,Passenger,3
26/03/2023,PNK,Indonesia,Tanker,6
05/09/2023,TPR,Chinese Taipei,Cargo,1
21/10/2023,GRE,Chinese Taipei,Cargo,2
29/12/2023,BUR,Singapore,Sailing,1
29/11/2023,DUM,Vietnam,Tanker,1
05/11/2023,TPR,"Hong Kong, China",Cargo,1
15/08/2023,PNJ,Norway,Tanker,1
22/01/2023,GRE,Indonesia,Cargo,10
01/07/2023,TPR,Indonesia,Cargo,11
07/07/2023,MOF,Indonesia,Passenger,1
17/10/2023,TPR,Indonesia,Passenger,3
01/03/2023,BUR,Indonesia,Tanker,3
08/12/2023,BUR,Indonesia,Tanker,2
28/09/2023,BDJ,Indonesia,Tanker,4
06/07/2023,GRE,Indonesia,Cargo,10
19/07/2023,NBX,Indonesia,Passenger,1
13/10/2023,BPN,Indonesia,Cargo,1
09/10/2023,TJB,Indonesia,Cargo,1
25/11/2023,TPR,Indonesia,Cargo,15
13/06/2023,DUM,Indonesia,Tanker,7
13/12/2023,BUR,Indonesia,Tanker,5
18/04/2023,BUR,Singapore,Passenger,20
03/05/2023,CXP,Indonesia,Tanker,2
19/11/2023,TPR,Indonesia,Cargo,17
06/03/2023,PNK,Indonesia,Cargo,8
13/05/2023,CBN,Indonesia,Cargo,2
19/10/2023,CXP,Indonesia,Tanker,4
09/05/2023,BLW,Indonesia,Tanker,1
22/04/2023,TQP,Indonesia,Passenger,2
01/04/2023,GRE,Indonesia,Passenger,7
17/08/2023,BDJ,Indonesia,Passenger,2
15/04/2023,IMW,Singapore,Tanker,1
21/07/2023,SOQ,Indonesia,Passenger,2
29/06/2023,IBP,Indonesia,Cargo,5
07/03/2023,IBP,Indonesia,Tanker,11
10/04/2023,TPR,Indonesia,Tanker,2
07/12/2023,GTO,Indonesia,Cargo,1
12/01/2023,GRE,Indonesia,Passenger,6
21/02/2023,SMQ,Indonesia,Tanker,2
12/08/2023,BAD,Indonesia,Tanker,1
26/12/2023,ING,Indonesia,Tanker,2
05/01/2023,BIT,Indonesia,Passenger,4
08/07/2023,DUM,Singapore,Tanker,6
28/04/2023,TPR,"China, People's Republic Of",Cargo,2
01/10/2023,BDJ,Indonesia,Cargo,5
22/05/2023,SRG,Indonesia,Other,1
03/04/2023,LTU,Indonesia,Cargo,2
10/09/2023,LTU,Indonesia,Cargo,2
01/01/2023,BIT,Indonesia,Fishing,1
02/04/2023,AMQ,Indonesia,Passenger,3
22/07/2023,TPR,Indonesia,Tanker,3
23/03/2023,TQP,Indonesia,Cargo,1
22/07/2023,MKW,Indonesia,Cargo,2
25/11/2023,ING,Indonesia,Tanker,3
20/09/2023,PTL,Indonesia,Cargo,2
26/01/2023,LUW,Indonesia,Passenger,2
26/01/2023,BGG,Indonesia,Passenger,1
14/10/2023,MUO,Indonesia,Tanker,1
23/12/2023,CXP,Indonesia,Tanker,3
30/06/2023,GRE,Indonesia,Tanker,3
29/06/2023,GRE,Indonesia,Passenger,5
30/08/2023,GRE,Indonesia,Passenger,8
09/05/2023,MLD,United Arab Emirates,Cargo,1
22/01/2023,BUR,Singapore,Pleasure Craft,1
30/04/2023,DUM,Singapore,Tanker,2
24/06/2023,DUM,United Arab Emirates,Tanker,1
02/09/2023,GRE,Indonesia,Passenger,7
19/11/2023,MKW,Indonesia,Passenger,2
25/10/2023,ING,Indonesia,Tanker,3
29/01/2023,LUW,Indonesia,Cargo,1
24/02/2023,BPN,Indonesia,Sailing,2
13/09/2023,BPN,Indonesia,Sailing,3
09/10/2023,TPR,Indonesia,Pleasure Craft,3
04/06/2023,BPN,Indonesia,Tanker,3
11/07/2023,NGG,Indonesia,Cargo,2
23/04/2023,CEB,Indonesia,Cargo,1
11/05/2023,TPR,Indonesia,Cargo,9
31/12/2023,TPR,Vietnam,Tanker,2
29/08/2023,GRE,France,Cargo,1
12/10/2023,SRG,Japan,Cargo,1
04/05/2023,BUR,Netherlands,Cargo,1
05/06/2023,LTU,"China, People's Republic Of",Cargo,2
17/02/2023,BKS,Indonesia,Passenger,1
13/06/2023,GRE,Indonesia,Cargo,2
13/02/2023,SRG,Indonesia,Passenger,2
26/12/2023,BPN,Indonesia,Port Tender,3
11/05/2023,LMR,Indonesia,Passenger,9
25/07/2023,WGP,Indonesia,Tanker,1
27/08/2023,TQP,Indonesia,Passenger,2
19/11/2023,TQP,Indonesia,Passenger,3
22/05/2023,ING,Indonesia,Tanker,2
21/01/2023,PTL,Indonesia,Cargo,2
22/06/2023,SUR,Greece,Cargo,1
14/10/2023,TPR,Vietnam,Cargo,3
22/02/2023,MLD,"Hong Kong, China",Cargo,1
14/03/2023,BIK,Indonesia,Passenger,1
17/01/2023,BDJ,Singapore,Cargo,1
09/01/2023,BPN,Indonesia,Passenger,15
12/04/2023,BPN,Indonesia,Passenger,6
09/03/2023,BMU,Indonesia,Passenger,1
23/11/2023,GTO,Indonesia,Passenger,2
12/06/2023,TPR,Indonesia,Tanker,4
20/05/2023,KUM,Indonesia,Tanker,1
16/11/2023,BUR,Indonesia,Cargo,2
23/11/2023,TPR,Indonesia,Cargo,9
29/09/2023,TEI,Indonesia,Passenger,8
09/11/2023,TEI,Indonesia,Passenger,8
31/03/2023,BUR,Indonesia,Passenger,17
14/07/2023,BUR,Indonesia,Passenger,20
25/11/2023,BUR,Indonesia,Passenger,25
10/05/2023,LMR,Indonesia,Passenger,15
22/08/2023,SMA,Indonesia,Tanker,1
18/11/2023,TPR,Indonesia,Tanker,4
21/06/2023,TJB,Indonesia,Cargo,2
17/10/2023,SKJ,Indonesia,Cargo,1
24/11/2023,ING,Indonesia,Tanker,4
06/05/2023,GRE,Indonesia,Tanker,2
26/04/2023,BUR,Turkey,Tanker,1
10/08/2023,TBY,Bangladesh,Cargo,3
14/09/2023,MAK,Indonesia,Tanker,4
08/12/2023,AMQ,Indonesia,Passenger,2
12/03/2023,TEI,Indonesia,Passenger,5
24/01/2023,DUM,Indonesia,Tanker,4
08/04/2023,SOQ,Indonesia,Passenger,2
03/08/2023,PNJ,Denmark,Cargo,1
16/06/2023,BUR,Saudi Arabia,Passenger,5
23/12/2023,IBP,Singapore,Cargo,3
29/11/2023,SRG,Chinese Taipei,Cargo,1
01/06/2023,TTK,Vietnam,Cargo,2
21/12/2023,IBP,Japan,Cargo,1
12/04/2023,GRE,Indonesia,Passenger,9
16/04/2023,TQP,Indonesia,Passenger,2
16/02/2023,MAK,Indonesia,Cargo,7
10/01/2023,MKW,Indonesia,Passenger,2
14/01/2023,WSR,Indonesia,Passenger,1
06/10/2023,PNK,Indonesia,Cargo,3
13/12/2023,PNJ,Indonesia,Pleasure Craft,1
08/09/2023,ING,Indonesia,Cargo,2
12/07/2023,SOQ,Indonesia,Tanker,1
25/08/2023,SOQ,Indonesia,Tanker,2
11/09/2023,GRE,Indonesia,Tanker,5
19/01/2023,SRG,Indonesia,Tanker,1
10/06/2023,GRE,Indonesia,Tanker,2
22/07/2023,SUQ,Indonesia,Cargo,1
24/12/2023,TJB,Indonesia,Cargo,3
14/10/2023,TPR,"Korea, South",Cargo,1
02/12/2023,BUR,Singapore,Passenger,17
03/06/2023,GRE,Marshall Islands,Cargo,1
24/11/2023,DUM,Singapore,Cargo,1
08/01/2023,GRE,"China, People's Republic Of",Tanker,1
22/02/2023,GRE,"China, People's Republic Of",Tanker,1
18/09/2023,KDI,"China, People's Republic Of",Tanker,1
16/05/2023,ARE,Indonesia,Passenger,3
10/06/2023,IBP,Indonesia,Cargo,4
12/09/2023,SLG,Indonesia,Tanker,1
06/07/2023,BDJ,Indonesia,Passenger,2
03/08/2023,BDJ,Indonesia,Passenger,3
24/09/2023,SUB,Indonesia,Passenger,3
10/10/2023,BDJ,Indonesia,Passenger,2
04/02/2023,GRE,Chinese Taipei,Cargo,1
11/10/2023,GRE,Indonesia,Dredging,2
13/10/2023,SUB,Indonesia,Dredging,2
20/10/2023,GRE,Indonesia,Dredging,3
30/01/2023,MKW,Indonesia,Passenger,2
29/10/2023,IBP,Indonesia,Tanker,3
19/07/2023,GTO,Indonesia,Cargo,1
06/10/2023,GRE,Indonesia,Cargo,6
05/03/2023,MKW,Indonesia,Cargo,2
14/08/2023,BIK,Indonesia,Cargo,1
14/10/2023,BIK,Indonesia,Passenger,1
24/11/2023,BIK,Indonesia,Passenger,1
01/09/2023,BPN,Indonesia,Cargo,2
01/12/2023,TPR,Indonesia,Cargo,7
25/01/2023,BPN,Indonesia,Other,1
13/02/2023,SUB,Indonesia,Passenger,2
16/07/2023,SOQ,Indonesia,Cargo,1
09/11/2023,IBP,Indonesia,Tanker,5
11/04/2023,SMQ,Indonesia,Tanker,1
17/10/2023,BIT,Indonesia,Pleasure Craft,1
09/07/2023,BDJ,Malaysia,Cargo,1
14/08/2023,BUR,Singapore,Passenger,11
06/06/2023,GRE,Switzerland,Cargo,2
24/03/2023,BPN,Singapore,Cargo,2
28/06/2023,PNK,Indonesia,Cargo,11
29/08/2023,KUM,Indonesia,Cargo,1
03/11/2023,CXP,Indonesia,Tanker,2
03/02/2023,LMR,Indonesia,Passenger,10
16/04/2023,LMR,Indonesia,Passenger,15
07/12/2023,SUB,Indonesia,Tanker,2
16/10/2023,TPR,Indonesia,Cargo,10
29/10/2023,PNK,Indonesia,Cargo,6
05/08/2023,GRE,Indonesia,Tanker,5
29/08/2023,KBH,Indonesia,Passenger,1
05/08/2023,ING,Indonesia,Tanker,1
28/09/2023,IBP,Indonesia,Tanker,4
19/06/2023,MUO,Indonesia,Tanker,6
24/02/2023,BPN,Malaysia,Other,1
23/09/2023,LMR,Indonesia,Passenger,14
20/11/2023,LMR,Indonesia,Passenger,7
11/12/2023,LMR,Indonesia,Passenger,11
11/12/2023,DUM,Singapore,Tanker,4
24/12/2023,GRE,United States Of America,Passenger,1
15/05/2023,BDJ,"Hong Kong, China",Cargo,1
07/09/2023,MAK,Indonesia,Passenger,2
06/01/2023,TPR,Indonesia,Passenger,5
13/06/2023,MAK,Indonesia,Tanker,2
01/08/2023,TBO,Indonesia,Cargo,1
17/02/2023,SRG,Indonesia,Cargo,2
03/06/2023,TRE,Indonesia,Pleasure Craft,1
10/11/2023,LTU,Indonesia,Cargo,2
12/04/2023,KDI,Indonesia,Cargo,1
24/09/2023,GRE,Indonesia,Other,2
25/02/2023,TJB,Singapore,Dredging,1
19/01/2023,GRE,Singapore,Cargo,1
27/01/2023,BKS,Panama,Cargo,1
13/08/2023,SUB,"China, People's Republic Of",Cargo,1
09/02/2023,IBP,"China, People's Republic Of",Tanker,2
12/11/2023,MAK,Indonesia,Tanker,3
06/07/2023,LTU,Indonesia,Sailing,1
12/08/2023,ING,Indonesia,Cargo,1
02/03/2023,BUR,Indonesia,Other,2
28/09/2023,BUR,Indonesia,Other,2
15/09/2023,BLW,Singapore,Tanker,2
13/11/2023,PNK,Indonesia,Tanker,4
25/05/2023,SKJ,Indonesia,Cargo,2
15/07/2023,ISG,Indonesia,Other,1
02/09/2023,LTU,Indonesia,Cargo,3
25/06/2023,BDJ,Indonesia,Tanker,1
03/07/2023,GRE,Germany,Cargo,1
12/06/2023,BPN,Indonesia,Tanker,10
16/06/2023,IBP,,Passenger,1
07/02/2023,BDJ,Vietnam,Cargo,1
08/04/2023,IBP,Singapore,Tanker,5
07/06/2023,TPR,Switzerland,Cargo,2
01/07/2023,TPR,Indonesia,Tanker,5
30/04/2023,BBM,Indonesia,Passenger,1
20/07/2023,LUW,Indonesia,Passenger,2
22/08/2023,BOA,Indonesia,Passenger,1
26/12/2023,LMR,Indonesia,Passenger,13
04/04/2023,GRE,Indonesia,Tanker,5
12/01/2023,SMQ,Indonesia,Tanker,1
09/09/2023,BUR,Indonesia,Cargo,5
08/08/2023,KDI,Indonesia,Cargo,3
20/07/2023,BPN,Singapore,Other,1
03/01/2023,TEI,Indonesia,Passenger,10
27/07/2023,BUR,Indonesia,Passenger,17
13/10/2023,BUR,Indonesia,Passenger,19
04/08/2023,MAK,Indonesia,Cargo,8
22/09/2023,MAK,Indonesia,Passenger,4
15/01/2023,TPR,Indonesia,Tanker,4
23/06/2023,BLW,Indonesia,Cargo,1
06/10/2023,TPR,Denmark,Cargo,2
27/04/2023,SOQ,Indonesia,Passenger,4
26/09/2023,IBP,Colombia,Passenger,3
