date,Port,status_country_domicile,vessel_type,count
2023-12-20,BDJ,Domestic,Tanker,1
2023-05-08,BLW,Domestic,Cargo,2
2023-06-07,TPR,Foreign,Cargo,1
2023-09-18,AMQ,Foreign,Passenger,1
2023-01-18,LMR,Domestic,Passenger,4
2023-11-07,LMR,Domestic,Passenger,5
2023-05-02,BKS,Domestic,Tanker,1
2023-07-22,IBP,Domestic,Tanker,2
2023-10-20,SRG,Domestic,Cargo,2
2023-02-19,BUR,Domestic,Passenger,1
2023-03-03,TNJ,Domestic,Passenger,1
2023-10-27,TQP,Domestic,Passenger,1
2023-03-19,IBP,Domestic,Cargo,1
2023-11-23,TQP,Domestic,Passenger,1
2023-02-01,BDJ,Domestic,Other,1
2023-01-21,BUR,Foreign,Other,1
2023-10-02,BLW,Foreign,Tanker,2
2023-04-18,BWB,Domestic,Tanker,1
2023-05-05,BPN,Domestic,Cargo,2
2023-02-27,IBP,Foreign,Cargo,1
2023-01-31,TUA,Domestic,Passenger,1
2023-05-13,MLH,Domestic,Tanker,1
2023-06-06,IBP,Domestic,Passenger,1
2023-05-05,TPR,Domestic,Passenger,2
2023-02-12,GRE,Domestic,Cargo,4
2023-12-12,REO,Domestic,Cargo,1
2023-07-09,PNJ,Foreign,Passenger,1
2023-07-05,BMU,Domestic,Tanker,1
2023-05-07,BIT,Domestic,Passenger,1
2023-12-08,BGG,Domestic,Passenger,1
2023-01-02,TJB,Domestic,Passenger,2
2023-01-19,TNJ,Domestic,Passenger,1
2023-09-16,TEI,Domestic,Passenger,4
2023-12-27,IMW,Domestic,Tanker,1
2023-02-25,BDJ,Domestic,Cargo,2
2023-05-19,BUR,Domestic,Cargo,1
2023-10-07,BPN,Domestic,Tanker,2
2023-12-07,IBP,Domestic,Passenger,3
2023-06-01,BKS,Domestic,Other,1
2023-11-06,SUB,Domestic,Fishing,1
2023-11-10,GRE,Domestic,Fishing,1
2023-05-22,SUB,Domestic,Passenger,1
2023-10-04,AMQ,Domestic,Passenger,1
2023-09-20,IBP,Domestic,Tanker,1
2023-10-16,IBP,Domestic,Tanker,2
2023-05-28,BPN,Domestic,Pleasure Craft,1
2023-08-20,IBP,Domestic,Cargo,1
2023-10-29,BBM,Domestic,Passenger,1
2023-02-16,TQP,Domestic,Cargo,2
2023-01-25,BDJ,Domestic,Cargo,2
2023-02-16,MKW,Domestic,Tanker,1
2023-12-20,BUR,Foreign,Passenger,7
2023-05-24,GRE,Domestic,Cargo,2
2023-08-29,TEI,Domestic,Passenger,3
2023-07-12,BDJ,Domestic,Other,1
2023-10-16,BIT,Domestic,Passenger,1
2023-04-29,SLG,Domestic,Tanker,1
2023-11-04,BIT,Domestic,Fishing,1
