,ShipName,mmsi,avg_lat,avg_lng,flag_country,vessel_type,mode_nav_status,obs_time,time_lower,time_upper,imo,RegisteredOwnerCountryofDomicile,RegisteredOwnerCountryOfRegistration
46141,FENG HUI HAI,477043400,1.2975823477272728,103.9836959840909,Hong Kong,Cargo,At Anchor,2023-04-01 13:38:57,4,4,9727649,"Hong Kong, China","Hong Kong, China"
46142,STAR QUEST,563603000,1.3035763485714287,104.05708082095236,Singapore,Tanker,Moored,2023-04-01 13:46:52,10,9,9529358,Singapore,Singapore
46143,SUPER FORTE,370265000,-6.0181435425,105.908888541875,Panama,Tanker,At Anchor,2023-04-01 13:47:06,14,4,9452830,"Korea, South","Korea, South"
46144,AKITSU,525200516,-6.110767272545454,106.81153121254545,Indonesia,Cargo,At Anchor,2023-04-01 13:47:13,11,10,9058579,Indonesia,Indonesia
46145,ADRE,563181200,-1.3462706997530864,116.95440279864198,Singapore,Cargo,At Anchor,2023-04-01 13:51:14,32,32,9575199,"China, People's Republic Of","China, People's Republic Of"
46146,BAHAR MAS,525023420,0.7799668728089888,127.388403782809,Indonesia,Cargo,Moored,2023-04-01 13:55:58,71,15,9791781,Indonesia,Indonesia
46147,TRANSKO ARAFURA,525104002,-5.91048613763033,106.00084420227486,Indonesia,Tanker,Moored,2023-04-01 13:59:06,27,27,9774874,Indonesia,Indonesia
46148,MERATUS WAIGEO,525125013,-7.188666251304349,112.69007829964613,Indonesia,Cargo,Moored,2023-04-01 14:01:17,55,55,9838876,Indonesia,Indonesia
46149,DETROIT MAS,525201331,-2.657656249375,111.8115312530625,Indonesia,Cargo,At Anchor,2023-04-01 14:06:23,13,13,9393503,Indonesia,Indonesia
46150,S. SAHAMIT 8,567061800,1.755040995714285,101.36809484623376,Thailand,Tanker,Moored,2023-04-01 14:07:24,20,18,9114983,Thailand,Thailand
46151,ELDORA,352920000,-3.745555556666668,114.42042222306667,Panama,Cargo,At Anchor,2023-04-01 14:08:07,6,6,9584619,Liberia,Liberia
46152,KLASOGUN,525008053,-3.96903869989011,122.61001670329671,Indonesia,Tanker,Moored,2023-04-01 14:08:42,19,18,9179907,Indonesia,Indonesia
46153,KEI,525020372,-1.263760287008197,116.81197545069672,Indonesia,Tanker,Moored,2023-04-01 14:09:04,49,49,9475387,Indonesia,Indonesia
46154,KLAWOTONG,525008050,-2.526922034127907,140.72662142453487,Indonesia,Tanker,Moored,2023-04-01 14:27:31,30,29,9189598,Indonesia,Indonesia
46155,UOG HERMES,538004168,1.0740509830797103,103.30516009036232,Marshall Islands,Tanker,Moored,2023-04-01 14:34:05,52,51,9550694,Norway,Norway
46156,SEASPAN LUMACO,477207600,-6.939083138916967,110.42337635187724,Hong Kong,Other,Moored,2023-04-01 14:35:45,25,25,9443487,"Hong Kong, China",Marshall Islands
46157,XIN HAI TONG 802,477311400,1.2751322442857143,103.94943520346939,Hong Kong,Cargo,At Anchor,2023-04-01 14:51:03,10,10,9603972,"Hong Kong, China","Hong Kong, China"
46158,STAR MARIELLA,538002632,-2.077633099296188,104.98399138190616,Marshall Islands,Cargo,At Anchor,2023-04-01 14:51:05,23,23,9354868,Greece,Marshall Islands
46159,DEWI SARASWATI,525100985,1.1095975768181818,104.16883492431818,Indonesia,Cargo,At Anchor,2023-04-01 14:54:35,10,9,9527881,Indonesia,Indonesia
46160,VECCO,311001022,-1.0495819834745763,100.29763753584746,Bahamas,Cargo,At Anchor,2023-04-01 14:59:45,16,16,9696852,Greece,Marshall Islands
46161,AU ARIES,525023278,1.0933091918787878,104.17307883845454,Indonesia,Tanker,At Anchor,2023-04-01 15:00:08,73,73,9036325,Indonesia,Indonesia
46162,ESSENCE,563132900,1.2875513811428574,103.98106319057142,Singapore,Tanker,Moored,2023-04-01 15:09:51,17,17,9910997,Singapore,Singapore
46163,HALIFAX EAGLE,538008696,3.2426631370588233,117.59596313588234,Marshall Islands,Cargo,At Anchor,2023-04-01 15:14:58,3,3,9855862,Marshall Islands,Marshall Islands
46164,MARLIN LOME,538009957,1.27092113405,103.90945228130002,Marshall Islands,Tanker,At Anchor,2023-04-01 15:21:29,13,12,9823572,Bermuda,Bermuda
46165,SUCCESS DALIA XLVIII,525021387,-6.099167062178988,106.9059466858755,Indonesia,Tanker,Moored,2023-04-01 15:26:53,52,51,9236729,Indonesia,Indonesia
46166,FUJIHIME,548857000,1.7011079886206895,101.46133413862071,Philippines,Cargo,At Anchor,2023-04-01 15:29:03,65,64,9842047,Japan,Panama
46167,SPECTRUM ARCTIC,525003103,-1.2767910465645511,116.78723544876368,Indonesia,Tanker,At Anchor,2023-04-01 15:40:03,184,183,9371036,Indonesia,Indonesia
46168,MARIELENA,636013382,-6.0004500005,105.92022583350001,Liberia,Cargo,At Anchor,2023-04-01 15:52:51,2,2,9376359,Greece,Liberia
46169,BRYANT,538005193,1.2893472836296296,104.01899481466667,Marshall Islands,Cargo,At Anchor,2023-04-01 15:54:29,27,27,9544700,Marshall Islands,Marshall Islands
46170,HYDRA,352002362,1.2918824387804877,103.99621036634147,Panama,Cargo,At Anchor,2023-04-01 16:01:59,8,8,9949479,Panama,Panama
46171,EXPRESS,352898761,1.2786953220353985,103.99866518946901,Panama,Cargo,At Anchor,2023-04-01 16:02:55,7,7,9461350,Panama,Panama
46172,EVER BLESS,416039000,-6.093177975123966,106.91943709380165,Taiwan,Cargo,Moored,2023-04-01 16:04:24,23,22,9790074,Chinese Taipei,Chinese Taipei
46173,MERATUS MAKASSAR,525025073,-5.093051397096775,119.37685543258063,Indonesia,Cargo,At Anchor,2023-04-01 16:05:35,1,1,9106637,Indonesia,Indonesia
46174,S KYLIAN,525119205,-7.995,131.28499999999997,Indonesia,Tanker,Moored,2023-04-01 16:06:21,11,9,9968401,Indonesia,Indonesia
46175,SULTAN ABDURRAHMAN,525700851,-1.2620897204819277,116.80046416152611,Indonesia,Tanker,At Anchor,2023-04-01 16:07:42,53,52,9895977,Indonesia,Indonesia
46176,DYLAN,538002869,1.1074927771428569,104.18953499952381,Marshall Islands,Tanker,At Anchor,2023-04-01 16:16:42,4,4,9421336,"Hong Kong, China","Hong Kong, China"
46177,ENCHANT,566849000,1.2885284020833334,104.01729097333335,Singapore,Tanker,Moored,2023-04-01 16:18:32,3,3,9662667,Singapore,Singapore
46178,PROTEUS JESSICA,563162700,1.275930489852941,103.9650812992647,Singapore,Tanker,At Anchor,2023-04-01 16:21:30,13,13,9914668,Singapore,Singapore
46179,KAREEM,525120006,3.2374726666666676,117.602748667,Indonesia,Cargo,At Anchor,2023-04-01 16:31:48,6,5,9266097,Indonesia,Indonesia
46180,STRAITS ABUNDANCE,565358000,1.2791161984,103.9992083992,Singapore,Tanker,Moored,2023-04-01 16:33:00,5,5,9424766,Singapore,Singapore
46181,FSO ARJUNA PRIMA,525021322,1.0157605936298932,103.31166018957293,Indonesia,Tanker,At Anchor,2023-04-01 16:42:44,21,21,9215048,Indonesia,Indonesia
46182,LAULEA,548726000,1.6900151924522904,101.44167547870227,Philippines,Cargo,Moored,2023-04-01 16:48:04,84,83,9931836,Japan,Japan
46183,DEMURE,566686000,1.275146787818182,103.96387693763636,Singapore,Tanker,Moored,2023-04-01 16:55:42,6,6,9654919,Singapore,Singapore
46184,PUNGUT/PERTAMINA 1022,525008016,0.05280795031071136,109.05342401192152,Indonesia,Tanker,At Anchor,2023-04-01 16:56:10,371,321,7900170,Indonesia,Indonesia
46185,AKRA 102,525200930,-6.026636455346535,105.9349904455445,Indonesia,Tanker,Moored,2023-04-01 16:59:10,23,22,9835915,Indonesia,Indonesia
46186,MARINE HONOUR,565574000,1.2672178184615386,103.94829679461539,Singapore,Tanker,Moored,2023-04-01 17:04:54,17,4,9422811,Singapore,Singapore
46187,ONE TREASURE,357210000,1.2951688990566033,104.0575946226415,Panama,Cargo,At Anchor,2023-04-01 17:10:12,11,10,9773222,Japan,Panama
46188,SEAWAYS CAPE HENRY,538006313,1.2620157883098593,103.92012363859155,Marshall Islands,Tanker,At Anchor,2023-04-01 17:13:26,9,9,9727003,Malta,Malta
46189,DESH ABHIMAAN,419001268,1.1701234235135136,103.35712837810811,India,Tanker,At Anchor,2023-04-01 17:17:56,8,7,9326809,India,India
46190,SEA FORTITUDE,563073220,1.295147205882353,103.97236956,Singapore,Tanker,Moored,2023-04-01 17:22:16,12,6,9705689,Singapore,Singapore
46191,ABM ILJIN,525200866,-6.749706540681819,108.62003954560606,Indonesia,Cargo,Moored,2023-04-01 17:24:03,29,26,9835680,Indonesia,Indonesia
46192,GRESIK NIAGA,525500237,-7.137616906955127,112.66979947096152,Indonesia,Cargo,At Anchor,2023-04-01 17:25:45,92,92,9083990,Indonesia,Indonesia
46193,SERASI III,525015455,-1.3018803737951805,116.81839168460844,Indonesia,Other,At Anchor,2023-04-01 17:34:21,20,19,8716162,Indonesia,Indonesia
46194,KEDUNG MAS,525119011,0.18093855632829375,117.49486200021596,Indonesia,Cargo,Moored,2023-04-01 17:39:52,173,93,9813199,Indonesia,Indonesia
46195,MERATUS KELIMUTU,525025088,-10.198349607459015,123.52670311803276,Indonesia,Cargo,Moored,2023-04-01 17:41:07,15,14,9157973,Indonesia,Indonesia
46196,SITC QIMING,477871800,-7.196792303486238,112.7090483698165,Hong Kong,Cargo,Moored,2023-04-01 17:47:47,13,13,9932878,"Hong Kong, China","Hong Kong, China"
46197,RG LUNA,477631800,-3.758321161510792,114.47623804798562,Hong Kong,Cargo,At Anchor,2023-04-01 17:51:35,9,9,9592082,"Hong Kong, China","Hong Kong, China"
46198,NEA TYHI,311000757,-5.5166859282741125,105.34332961883246,Bahamas,Cargo,Moored,2023-04-01 17:52:28,40,40,9461128,Liberia,Liberia
46199,IFAMA MAS,525119190,3.7921331915957444,98.71346484021277,Indonesia,Cargo,Moored,2023-04-01 18:00:27,26,25,9164251,Indonesia,Indonesia
46200,NEPAMORA,566746000,1.261928949736842,103.92041175421053,Singapore,Tanker,Moored,2023-04-01 18:08:27,12,10,9639385,Singapore,Singapore
46201,PRIMA PIONEER,636020748,-7.17528932876389,112.6766840299861,Liberia,Cargo,Moored,2023-04-01 18:09:02,142,142,9279525,Indonesia,Indonesia
46202,SUMMER PALACE,525111004,-1.269158373478261,116.80808904144928,Indonesia,Tanker,Moored,2023-04-01 18:19:42,42,42,9509009,Indonesia,Indonesia
46203,PEARL MELODY,563056100,1.297073179762963,103.98425167302221,Singapore,Tanker,At Anchor,2023-04-01 18:25:24,44,44,9825037,Singapore,Singapore
46204,PRIMA LAUTAN II,525119151,1.0987319559504134,104.1868241046281,Indonesia,Tanker,At Anchor,2023-04-01 18:28:16,25,25,9284831,Indonesia,Indonesia
46205,GRIZZLY,538004966,1.2864029669117647,103.99905769441177,Marshall Islands,Cargo,At Anchor,2023-04-01 18:37:15,8,7,9659232,Marshall Islands,Marshall Islands
46206,SPIL HANA,525100294,-1.3086876352155175,116.82483188155173,Indonesia,Other,At Anchor,2023-04-01 18:55:28,18,17,9816440,Indonesia,Indonesia
46207,JAYA BUANA,525015934,1.100023382527881,104.17689496524166,Indonesia,Cargo,At Anchor,2023-04-01 19:01:00,19,19,9612753,Indonesia,Indonesia
46208,DONG JIANG HE,414262000,-3.7689925360447765,114.47999999999999,China,Cargo,At Anchor,2023-04-01 19:06:23,10,9,9185750,"China, People's Republic Of","China, People's Republic Of"
46209,GOUVERNEUR,636014628,0.5385900316494846,117.69146474505155,Liberia,Cargo,At Anchor,2023-04-01 19:09:09,7,7,9469649,Liberia,Liberia
46210,TANKER VICTORY,525023354,-1.2976139441463415,116.79699532731708,Indonesia,Tanker,At Anchor,2023-04-01 19:10:04,3,3,9112234,Indonesia,Indonesia
46211,LIBRA,538007023,-3.8849333331999985,102.25458666584,Marshall Islands,Cargo,At Anchor,2023-04-01 19:12:31,10,9,9494242,Liberia,Liberia
46212,MERATUS AMPANA,525125033,-5.096697981908211,119.41506293874396,Indonesia,Cargo,Moored,2023-04-01 19:13:00,27,26,9262950,Indonesia,Indonesia
46213,AFRICAN DOVE,311000205,-5.122315227045454,119.36610946999998,Bahamas,Cargo,At Anchor,2023-04-01 19:21:25,12,9,9682772,Netherlands,Panama
46214,GAS ROYALE,525121028,-6.941384346891892,110.4196646391892,Indonesia,Tanker,Moored,2023-04-01 19:25:04,24,13,9526992,Indonesia,Indonesia
46215,MOKSHA,414554000,1.2867844860176996,104.01015278778762,China,Cargo,At Anchor,2023-04-01 19:25:59,7,7,9622930,"Hong Kong, China","Hong Kong, China"
46216,SA CRYSTAL,567583000,1.0017333356190479,104.21529701619049,Thailand,Tanker,At Anchor,2023-04-01 19:41:33,5,5,9182318,"China, People's Republic Of","China, People's Republic Of"
46217,REGINA,352001121,-7.200645325184137,112.7217470494122,Panama,Cargo,Moored,2023-04-01 19:53:31,88,88,9934931,Japan,Panama
46218,SHANDONG HAI XING,477466500,-3.769846491578948,114.45953947276313,Hong Kong,Cargo,At Anchor,2023-04-01 20:11:02,5,5,9591545,"Hong Kong, China","Hong Kong, China"
46219,MARIELENA,636013382,-6.0083730767814725,105.96003501583138,Liberia,Cargo,Moored,2023-04-01 20:13:55,53,53,9376359,Greece,Liberia
46220,SEA ABUNDANCE,563028450,1.2868733348387098,104.01003973096776,Singapore,Tanker,Moored,2023-04-01 20:14:28,5,4,9711080,Singapore,Singapore
46221,PACIFIC TITAN,477811300,-3.7196174855737714,114.46311475163935,Hong Kong,Cargo,At Anchor,2023-04-01 20:14:52,4,4,9913224,"Hong Kong, China","Hong Kong, China"
46222,FLECHA,636022220,-3.7491919190909093,114.45833332999997,Liberia,Cargo,At Anchor,2023-04-01 20:20:23,4,4,9284570,Marshall Islands,Marshall Islands
46223,SC SHANGHAI,477346700,0.15096420984063746,117.58997496677291,Hong Kong,Tanker,At Anchor,2023-04-01 20:21:04,50,50,9352054,"Hong Kong, China","Hong Kong, China"
46224,INTAN DAYA 15,525009344,-5.121403787727271,119.37960515090911,Indonesia,Cargo,At Anchor,2023-04-01 20:22:45,12,4,9787534,Indonesia,Indonesia
46225,CAPE GATA,414094000,-3.7389414412162156,114.47277026918916,China,Cargo,At Anchor,2023-04-01 20:23:04,6,5,9644770,Liberia,Liberia
46226,ELDORA,352920000,-3.747731479861111,114.42,Panama,Cargo,At Anchor,2023-04-01 20:23:04,5,4,9584619,Liberia,Liberia
46227,DANAE,212586000,1.1741025360869564,103.92585326108691,Cyprus,Cargo,At Anchor,2023-04-01 20:25:14,9,9,9290141,Greece,Cyprus
46228,ABM ARAH,525401847,-6.7265429171662126,108.62852007049048,Indonesia,Cargo,At Anchor,2023-04-01 20:25:56,23,23,9930167,Indonesia,Indonesia
46229,HALIFAX EAGLE,538008696,3.245413981111111,117.5972525,Marshall Islands,Cargo,At Anchor,2023-04-01 20:26:58,3,3,9855862,Marshall Islands,Marshall Islands
46230,TANTO MANIS,525013030,-5.945000000000002,106.12999153974619,Indonesia,Cargo,At Anchor,2023-04-01 20:30:10,14,14,9683520,Indonesia,Indonesia
46231,ILLANNUR,525015928,-7.207906742878789,112.7281318180303,Indonesia,Cargo,At Anchor,2023-04-01 20:34:19,69,13,9178472,Indonesia,Indonesia
46232,VITALITY,566680000,1.2704701855555556,103.91027453722221,Singapore,Tanker,Moored,2023-04-01 20:35:23,5,5,9639373,Singapore,Singapore
46233,DYLAN,538002869,1.1100609413043478,104.18957246434785,Marshall Islands,Tanker,At Anchor,2023-04-01 20:55:42,10,10,9421336,"Hong Kong, China","Hong Kong, China"
46234,NARESWAR,525022375,-5.861215503207547,106.05900669830187,Indonesia,Cargo,At Anchor,2023-04-01 21:01:07,11,11,9123128,Marshall Islands,Marshall Islands
46235,GRACE POSEIDON,525300484,1.0876270182692307,104.16588589730767,Indonesia,Tanker,At Anchor,2023-04-01 21:04:42,60,54,9331218,Indonesia,Indonesia
46236,DANDELION,525005246,-5.633353481515153,132.74001583333336,Indonesia,Cargo,Moored,2023-04-01 21:13:05,147,12,8839940,Indonesia,Indonesia
46237,KOTA LESTARI,563265000,1.2420773346365421,103.88460701719058,Singapore,Cargo,At Anchor,2023-04-01 21:15:19,103,103,9628348,Singapore,Singapore
46238,CONGO,566841000,1.2886654156250001,104.0058172396875,Singapore,Tanker,Moored,2023-04-01 21:19:32,5,5,9680267,Singapore,Singapore
46239,SINAR SUNDA,563111200,-6.105682709310345,106.89080350561576,Singapore,Cargo,Moored,2023-04-01 21:32:08,41,40,9866469,Singapore,Singapore
46240,PETRO OCEAN XXVI,525018055,-0.8735015647841726,131.23683762591128,Indonesia,Tanker,At Anchor,2023-04-01 21:39:31,177,177,9088043,Indonesia,Indonesia
46241,SIMFONI SEJATI,525016614,-1.306469402222222,116.82136809102565,Indonesia,Cargo,At Anchor,2023-04-01 21:52:16,30,26,9197612,Indonesia,Indonesia
46242,GOS MARIA,565006000,1.29833333,103.98499999999997,Singapore,Tanker,At Anchor,2023-04-01 21:57:30,14,1,9355654,Malaysia,Malaysia
46243,PERL,563711000,1.2936651308,103.98524766679999,Singapore,Tanker,At Anchor,2023-04-01 22:05:39,1,1,9503689,Singapore,Singapore
46244,GAS PETROL,525121034,3.8684736379807694,98.77686270875,Indonesia,Tanker,At Anchor,2023-04-01 22:14:30,660,660,9189017,Indonesia,Indonesia
46245,EMERALD DINGHAI,636021288,3.9081481455555553,98.79134259444443,Liberia,Cargo,At Anchor,2023-04-01 22:24:18,3,2,9936252,"China, People's Republic Of","China, People's Republic Of"
46246,TANKER VICTORY,525023354,-1.2995413858441558,116.79650545571427,Indonesia,Tanker,At Anchor,2023-04-01 22:31:02,7,7,9112234,Indonesia,Indonesia
46247,CAPE VENTURE,209058000,1.27260942,103.9719804347826,Cyprus,Cargo,At Anchor,2023-04-01 22:31:15,4,4,9518921,Cyprus,Cyprus
46248,CEMTEX INNOVATION,566857000,1.2832237932758621,103.95391701155174,Singapore,Cargo,At Anchor,2023-04-01 22:38:44,12,11,9593048,Singapore,Singapore
46249,SPIL RENATA,525101470,0.00018095238095238095,109.31025936523808,Indonesia,Cargo,At Anchor,2023-04-01 22:39:12,1,1,9834533,Indonesia,Indonesia
46250,AMETHYST,525200108,-1.2696432995959597,116.78782572393939,Indonesia,Cargo,At Anchor,2023-04-01 22:43:42,20,19,9237943,Indonesia,Indonesia
46251,MARTHA BARUNA,525112005,-5.525720540807089,105.30534050915357,Indonesia,Cargo,At Anchor,2023-04-01 23:05:02,40,39,9464522,Indonesia,Indonesia
46252,NICHOLA,538001641,1.2433686420987655,103.92219177086419,Marshall Islands,Tanker,At Anchor,2023-04-01 23:08:39,5,5,9224271,Marshall Islands,Marshall Islands
46253,ENTHRAL,563451000,1.2611237715789474,103.89373157736841,Singapore,Tanker,Moored,2023-04-01 23:11:30,3,3,9671888,Singapore,Singapore
46254,FPMC C MELODY,636014910,1.3041910770588236,104.06548642117647,Liberia,Tanker,At Anchor,2023-04-01 23:18:47,2,2,9406178,Chinese Taipei,Liberia
46255,LE SPHINX,645588000,1.0386040896807298,103.91012213816799,Mauritius,Dredging,Moored,2023-04-01 23:25:07,696,696,9372248,Mauritius,Mauritius
46256,STAR RENEE,538002636,1.288674295789474,103.98970723657892,Marshall Islands,Cargo,At Anchor,2023-04-01 23:25:32,2,1,9328948,Marshall Islands,Marshall Islands
46257,ROYAL PEACE,525700701,1.1772115853658538,103.96760304884145,Indonesia,Cargo,At Anchor,2023-04-01 23:25:49,35,35,8713990,Indonesia,Indonesia
46258,NUYINA,503000183,1.2886505459770115,103.9694706701724,Australia,Other,At Anchor,2023-04-01 23:32:12,71,71,9797060,Australia,Australia
46259,NEW NAVIGATOR 2,563874000,1.282867778,103.95341333266667,Singapore,Tanker,Moored,2023-04-01 23:33:36,26,6,9550606,Singapore,Singapore
46260,TRIVENI,477810800,-1.1084237949659865,116.73338229836733,Hong Kong,Tanker,Moored,2023-04-01 23:34:04,50,49,9526708,Marshall Islands,Marshall Islands
46261,KONG QUE ZUO,566175000,1.260108417777778,103.916256649798,Singapore,Tanker,At Anchor,2023-04-01 23:34:47,39,39,9538452,Singapore,Singapore
46262,FRONTIER LODESTAR,370062000,1.287080759090909,104.04749499909093,Panama,Cargo,At Anchor,2023-04-01 23:36:50,2,2,9590864,Panama,Panama
46263,GRACE MILD,373483000,-2.1,104.99512380977144,Panama,Cargo,At Anchor,2023-04-01 23:38:07,14,14,9216640,"China, People's Republic Of","Hong Kong, China"
46264,VIENNA,353358000,-6.008342247554956,105.9586003109217,Panama,Cargo,Moored,2023-04-01 23:39:28,177,177,9222625,"China, People's Republic Of",Marshall Islands
46265,HALIFAX EAGLE,538008696,3.2436284047826085,117.59980311608695,Marshall Islands,Cargo,At Anchor,2023-04-01 23:50:58,5,4,9855862,Marshall Islands,Marshall Islands
