dt_pos_utc,Port,OperatorCountryofDomicileName,vessel_type,count
2023-04-26,IBP,Lebanon,Cargo,1
2023-04-26,IBP,Monaco,Cargo,1
2023-04-26,IBP,Singapore,Tanker,2
2023-04-26,IMW,Indonesia,Cargo,1
2023-04-26,IMW,Indonesia,Other,1
2023-04-26,IMW,Indonesia,Passenger,1
2023-04-26,ING,Indonesia,Cargo,1
2023-04-26,ING,Indonesia,Tanker,1
2023-04-26,IPI,Indonesia,Cargo,1
2023-04-26,IPI,Indonesia,Passenger,2
2023-04-26,IPI,Indonesia,Tanker,1
2023-04-26,KBH,Indonesia,Passenger,2
2023-04-26,KDI,Indonesia,Cargo,2
2023-04-26,KDI,Indonesia,Passenger,1
2023-04-26,KDI,Indonesia,Tanker,1
2023-04-26,KOL,Indonesia,Passenger,1
2023-04-26,KUM,Indonesia,Passenger,1
2023-04-26,KUM,Indonesia,Tanker,1
2023-04-26,LBO,Indonesia,Passenger,2
2023-04-26,LMR,Indonesia,Passenger,12
2023-04-26,LSW,United Kingdom,Tanker,1
2023-04-26,LTU,"China, People's Republic Of",Cargo,2
2023-04-26,LTU,Germany,Cargo,1
2023-04-26,LTU,Indonesia,Cargo,1
2023-04-26,LTU,Indonesia,Tanker,1
2023-04-26,LTU,Turkey,Tanker,1
2023-04-26,LTU,United Kingdom,Cargo,7
2023-04-26,LUW,Indonesia,Passenger,1
2023-04-26,MAK,Indonesia,Cargo,3
2023-04-26,MAK,Indonesia,Passenger,2
2023-04-26,MAK,Indonesia,Tanker,1
2023-04-26,MAK,Liberia,Cargo,1
2023-04-26,MKQ,Indonesia,Tanker,2
2023-04-26,MKW,Indonesia,Cargo,1
2023-04-26,MKW,Indonesia,Passenger,1
2023-04-26,MLD,Indonesia,Cargo,1
2023-04-26,MLD,Indonesia,Tanker,2
2023-04-26,MLH,Indonesia,Tanker,1
2023-04-26,MSK,Greece,Cargo,2
2023-04-26,MSK,Indonesia,Passenger,1
2023-04-26,MSK,Indonesia,Tanker,2
2023-04-26,MUO,Indonesia,Passenger,2
2023-04-26,NAM,Indonesia,Cargo,1
2023-04-26,NAM,Indonesia,Passenger,1
2023-04-26,NBX,Indonesia,Cargo,1
2023-04-26,NDA,Indonesia,Passenger,1
2023-04-26,PNJ,"China, People's Republic Of",Cargo,1
2023-04-26,PNJ,Indonesia,Cargo,2
2023-04-26,PNJ,Indonesia,Tanker,2
2023-04-26,PNJ,Norway,Cargo,1
2023-04-26,PNK,Indonesia,Cargo,2
2023-04-26,PNK,Indonesia,Tanker,2
2023-04-26,PTL,Indonesia,Cargo,1
2023-04-26,PTM,Indonesia,Tanker,1
2023-04-26,SKJ,"China, People's Republic Of",Cargo,2
2023-04-26,SKJ,Indonesia,Tanker,1
2023-04-26,SLG,Indonesia,Tanker,1
2023-04-26,SNL,Indonesia,Passenger,1
2023-04-26,SOQ,Indonesia,Cargo,2
2023-04-26,SOQ,Indonesia,Passenger,2
2023-04-26,SRG,Indonesia,Passenger,2
2023-04-26,SRG,Indonesia,Tanker,2
2023-04-26,SRG,Singapore,Cargo,1
2023-04-26,SUB,Indonesia,Cargo,1
2023-04-26,SUB,Indonesia,Passenger,1
2023-04-26,SUB,Singapore,Tanker,1
2023-04-26,SUR,Bangladesh,Cargo,1
2023-04-26,SUR,Indonesia,Tanker,4
2023-04-26,SUR,United Arab Emirates,Cargo,1
2023-04-26,TAG,Indonesia,Tanker,2
2023-04-26,TBY,Indonesia,Cargo,2
2023-04-26,TBY,Indonesia,Tanker,2
2023-04-26,TBY,Thailand,Tanker,1
2023-04-26,TEI,Indonesia,Cargo,2
2023-04-26,TEI,Indonesia,Passenger,9
2023-04-26,TJB,Indonesia,Cargo,1
2023-04-26,TJB,Indonesia,Passenger,9
2023-04-26,TJB,Singapore,Tanker,2
2023-04-26,TNJ,Indonesia,Passenger,3
2023-04-26,TPR,"China, People's Republic Of",Cargo,1
2023-04-26,TPR,Chinese Taipei,Cargo,1
2023-04-26,TPR,Indonesia,Cargo,7
2023-04-26,TPR,Indonesia,Fishing,1
2023-04-26,TPR,Indonesia,Other,2
2023-04-26,TPR,Indonesia,Passenger,4
2023-04-26,TPR,Indonesia,Pleasure Craft,1
2023-04-26,TPR,Indonesia,Tanker,1
2023-04-26,TPR,Singapore,Tanker,1
2023-04-26,TPR,Vietnam,Cargo,1
2023-04-26,TQP,Indonesia,Cargo,2
2023-04-26,TQP,Indonesia,Passenger,1
2023-04-26,TQP,Indonesia,Tanker,1
2023-04-26,TRE,Indonesia,Cargo,1
2023-04-26,WSR,Indonesia,Passenger,1
2023-04-27,AEA,Indonesia,Other,1
2023-04-27,AMQ,Indonesia,Passenger,2
2023-04-27,AMQ,Indonesia,Tanker,1
2023-04-27,ARE,Indonesia,Passenger,1
2023-04-27,BDJ,"China, People's Republic Of",Cargo,2
2023-04-27,BDJ,Greece,Cargo,1
2023-04-27,BDJ,"Hong Kong, China",Cargo,1
2023-04-27,BDJ,Indonesia,Cargo,3
2023-04-27,BDJ,Indonesia,Other,2
2023-04-27,BDJ,Indonesia,Passenger,1
2023-04-27,BDJ,Indonesia,Tanker,4
2023-04-27,BDJ,United States Of America,Cargo,1
2023-04-27,BGG,Indonesia,Passenger,1
2023-04-27,BIK,Indonesia,Cargo,2
2023-04-27,BIK,Indonesia,Tanker,1
2023-04-27,BIT,Indonesia,Cargo,2
2023-04-27,BIT,Indonesia,Passenger,1
2023-04-27,BIT,Indonesia,Tanker,4
2023-04-27,BLW,Greece,Cargo,1
2023-04-27,BLW,Indonesia,Cargo,1
2023-04-27,BLW,Singapore,Cargo,1
2023-04-27,BOA,Indonesia,Tanker,1
2023-04-27,BOA,Japan,Fishing,1
2023-04-27,BPN,Greece,Cargo,1
2023-04-27,BPN,Indonesia,Cargo,1
2023-04-27,BPN,Indonesia,Other,2
2023-04-27,BPN,Indonesia,Passenger,8
2023-04-27,BPN,Indonesia,Pleasure Craft,1
2023-04-27,BPN,Indonesia,Port Tender,1
2023-04-27,BPN,Indonesia,Sailing,1
2023-04-27,BPN,Indonesia,Tanker,9
2023-04-27,BPN,Japan,Cargo,2
2023-04-27,BPN,Singapore,Tanker,1
2023-04-27,BUR,Fiji,Other,1
2023-04-27,BUR,Greece,Cargo,3
2023-04-27,BUR,Indonesia,Dredging,1
2023-04-27,BUR,Indonesia,Other,1
2023-04-27,BUR,Indonesia,Passenger,21
2023-04-27,BUR,Indonesia,Tanker,9
2023-04-27,BUR,Netherlands,Cargo,1
2023-04-27,BUR,Saudi Arabia,Passenger,5
2023-04-27,BUR,Singapore,Cargo,7
2023-04-27,BUR,Singapore,Dredging,2
2023-04-27,BUR,Singapore,Passenger,19
2023-04-27,BUR,Turkey,Tanker,3
2023-04-27,BUR,United Arab Emirates,Tanker,1
2023-04-27,CXP,Indonesia,Other,1
2023-04-27,CXP,Indonesia,Tanker,3
2023-04-27,DUM,Indonesia,Cargo,1
2023-04-27,DUM,Indonesia,Tanker,2
2023-04-27,DUM,Japan,Tanker,2
2023-04-27,DUM,Netherlands,Tanker,1
2023-04-27,DUM,Singapore,Tanker,1
2023-04-27,FKQ,Indonesia,Passenger,3
2023-04-27,FKQ,Indonesia,Tanker,1
2023-04-27,GNS,Indonesia,Cargo,1
2023-04-27,GRE,"China, People's Republic Of",Cargo,1
2023-04-27,GRE,Denmark,Cargo,1
2023-04-27,GRE,Greece,Cargo,3
2023-04-27,GRE,Indonesia,Cargo,5
2023-04-27,GRE,Indonesia,Other,1
2023-04-27,GRE,Indonesia,Passenger,9
2023-04-27,GRE,Indonesia,Tanker,6
2023-04-27,GRE,"Korea, South",Cargo,1
2023-04-27,GRE,Singapore,Cargo,1
2023-04-27,IBP,"China, People's Republic Of",Tanker,1
2023-04-27,IBP,"Hong Kong, China",Cargo,2
2023-04-27,IBP,Indonesia,Cargo,3
2023-04-27,IBP,Indonesia,Passenger,102
2023-04-27,IBP,Indonesia,Tanker,5
2023-04-27,IBP,Japan,Tanker,2
2023-04-27,IBP,Philippines,Tanker,8
2023-04-27,IBP,Singapore,Cargo,1
2023-04-27,IBP,Turkey,Cargo,1
2023-04-27,IMW,Indonesia,Cargo,1
2023-04-27,ING,Indonesia,Cargo,1
2023-04-27,ING,Indonesia,Tanker,1
2023-04-27,ING,Singapore,Cargo,1
2023-04-27,KBH,Indonesia,Passenger,1
2023-04-27,KDI,Indonesia,Cargo,1
2023-04-27,KDI,Indonesia,Passenger,5
2023-04-27,KTJ,Singapore,Tanker,1
2023-04-27,KUM,Indonesia,Passenger,1
2023-04-27,LBO,Indonesia,Passenger,1
2023-04-27,LMR,"China, People's Republic Of",Passenger,1
2023-04-27,LMR,Indonesia,Passenger,8
2023-04-27,LMR,Indonesia,Tanker,1
2023-04-27,LTU,Greece,Cargo,1
2023-04-27,LTU,Indonesia,Cargo,2
2023-04-27,LTU,Indonesia,Passenger,2
2023-04-27,LTU,Japan,Cargo,5
2023-04-27,LTU,Singapore,Cargo,2
2023-04-27,MAK,"China, People's Republic Of",Tanker,1
2023-04-27,MAK,Indonesia,Cargo,1
2023-04-27,MAK,Indonesia,Passenger,3
2023-04-27,MAK,Indonesia,Tanker,1
2023-04-27,MKQ,Indonesia,Tanker,2
2023-04-27,MKW,Indonesia,Passenger,1
2023-04-27,MLD,Indonesia,Sailing,1
2023-04-27,MSK,Indonesia,Tanker,1
2023-04-27,MUO,Indonesia,Cargo,2
2023-04-27,MUO,Indonesia,Sailing,1
2023-04-27,MUO,Singapore,Cargo,1
2023-04-27,NAM,Indonesia,Passenger,1
2023-04-27,NAM,Indonesia,Tanker,1
2023-04-27,NBX,Indonesia,Passenger,3
2023-04-27,PGX,Indonesia,Tanker,1
2023-04-27,PNJ,Indonesia,Tanker,1
2023-04-27,PNJ,Norway,Cargo,2
2023-04-27,PNJ,Singapore,Cargo,1
2023-04-27,PNJ,Singapore,Tanker,1
2023-04-27,PNK,Indonesia,Cargo,2
2023-04-27,PNK,Indonesia,Tanker,1
2023-04-27,PPS,Indonesia,Cargo,1
2023-04-27,SKJ,Indonesia,Passenger,1
2023-04-27,SLG,Indonesia,Passenger,1
2023-04-27,SMA,Indonesia,Passenger,1
2023-04-27,SMA,Indonesia,Tanker,1
2023-04-27,SMQ,Indonesia,Passenger,1
2023-04-27,SOQ,Indonesia,Passenger,4
2023-04-27,SOQ,Indonesia,Tanker,1
2023-04-27,SRG,Denmark,Cargo,1
2023-04-27,SRG,Indonesia,Cargo,2
2023-04-27,SRG,Indonesia,Passenger,1
2023-04-27,SRG,Indonesia,Tanker,1
2023-04-27,SRG,Malaysia,Tanker,1
2023-04-27,SUB,"China, People's Republic Of",Passenger,1
