date,Port,OperatorCountryofDomicileName,vessel_type,count
2023-08-20,BUR,Indonesia,Other,2
2023-01-29,KDI,Indonesia,Sailing,1
2023-06-28,BLW,Singapore,Tanker,1
2023-07-13,DUM,"China, People's Republic Of",Cargo,1
2023-09-05,GRE,"China, People's Republic Of",Tanker,1
2023-09-16,BMU,Indonesia,Cargo,1
2023-10-26,KDI,Indonesia,Cargo,1
2023-10-04,ARE,Indonesia,Passenger,1
2023-02-01,CXP,Indonesia,Tanker,1
2023-04-06,CXP,Indonesia,Tanker,1
2023-01-11,TPR,Singapore,Cargo,1
2023-11-19,SRG,France,Cargo,1
2023-02-26,SUB,Chinese Taipei,Cargo,1
2023-06-27,BUR,Indonesia,Other,1
2023-02-08,PNK,Indonesia,Tanker,2
2023-08-12,BLW,Indonesia,Tanker,1
2023-09-17,BPN,Indonesia,Fishing,1
2023-04-11,GRE,"Korea, South",Cargo,1
2023-06-15,SRG,"China, People's Republic Of",Cargo,1
2023-07-12,DJJ,Indonesia,Cargo,1
2023-08-24,MAK,Indonesia,Other,1
2023-06-24,GRE,"Hong Kong, China",Cargo,1
2023-03-29,TBY,Indonesia,Cargo,1
2023-04-30,BDJ,Indonesia,Tanker,1
2023-11-26,TJB,Indonesia,Tanker,1
2023-04-04,TQP,Indonesia,Cargo,1
2023-12-16,PTM,Indonesia,Cargo,1
2023-05-27,IBP,,Passenger,1
2023-12-11,IBP,"Hong Kong, China",Tanker,1
2023-06-11,GRE,Indonesia,Tanker,4
2023-06-27,MKW,Indonesia,Tanker,1
2023-10-22,MKW,Indonesia,Tanker,1
2023-03-23,BUR,Singapore,Sailing,1
2023-06-18,PNJ,Indonesia,Tanker,1
2023-09-28,MKW,Indonesia,Cargo,1
2023-03-17,BPN,Indonesia,Pleasure Craft,1
2023-06-06,PNJ,Liberia,Tanker,1
2023-09-12,MAK,Liberia,Tanker,1
2023-12-26,BLW,Malaysia,Cargo,1
2023-08-12,BPN,Thailand,Tanker,1
2023-02-08,PNJ,Switzerland,Cargo,1
2023-12-28,TUA,Indonesia,Passenger,1
2023-12-24,DJJ,Indonesia,Tanker,1
2023-04-19,TPR,Indonesia,Tanker,4
2023-01-11,DJJ,Indonesia,Tanker,1
2023-12-09,BOA,Indonesia,Tanker,1
2023-03-17,BLW,Greece,Cargo,1
2023-05-24,BLW,Singapore,Cargo,1
2023-07-11,WNQ,Indonesia,Cargo,1
2023-04-03,GTO,Indonesia,Passenger,1
2023-06-29,MLH,Indonesia,Tanker,1
2023-11-13,BLW,"Hong Kong, China",Tanker,1
2023-10-31,MAK,Singapore,Tanker,1
2023-01-27,BPN,Philippines,Cargo,1
2023-12-12,BUR,Singapore,Tanker,1
2023-11-10,MKW,"China, People's Republic Of",Cargo,1
2023-06-07,MAK,Indonesia,Passenger,2
2023-02-17,IBP,Indonesia,Cargo,2
2023-09-23,GRE,Malaysia,Tanker,1
2023-09-08,TBY,Singapore,Tanker,1
2023-08-05,GRE,Indonesia,Dredging,3
2023-04-24,IBP,Indonesia,Cargo,2
2023-01-22,MOF,Indonesia,Cargo,1
2023-04-28,BUR,Singapore,Dredging,1
2023-10-16,IBP,Vietnam,Cargo,1
2023-12-18,DUM,Irish Republic,Tanker,1
2023-10-26,DUM,Vietnam,Tanker,1
2023-11-15,BPN,Indonesia,Pleasure Craft,1
2023-10-24,ENE,Indonesia,Cargo,1
2023-05-21,TRE,Singapore,Cargo,1
2023-09-23,BLW,Switzerland,Cargo,1
2023-05-01,GRE,"China, People's Republic Of",Cargo,1
2023-11-11,BPN,"China, People's Republic Of",Cargo,1
2023-11-23,PNK,Indonesia,Tanker,2
2023-10-09,LMR,"China, People's Republic Of",Passenger,1
2023-10-18,GRE,"China, People's Republic Of",Passenger,1
2023-11-29,GRE,"China, People's Republic Of",Passenger,1
2023-10-14,BLW,Indonesia,Passenger,1
2023-09-18,TPR,Switzerland,Cargo,1
2023-07-28,BUR,Fiji,Other,1
2023-11-04,BUR,Fiji,Other,1
2023-05-11,GRE,Singapore,Tanker,1
2023-07-25,BPN,Germany,Cargo,1
2023-03-15,DUM,Romania,Cargo,1
2023-09-20,IBP,"Hong Kong, China",Cargo,1
2023-04-25,TPR,"China, People's Republic Of",Cargo,1
2023-03-07,TUA,Indonesia,Passenger,1
2023-03-18,BLW,Indonesia,Cargo,1
2023-02-06,MAK,Indonesia,Tanker,1
2023-07-04,CBN,Indonesia,Cargo,1
2023-09-25,ARE,Indonesia,Passenger,1
2023-09-11,DJJ,Indonesia,Passenger,1
2023-09-20,SRG,France,Cargo,1
2023-06-28,SRG,Chinese Taipei,Cargo,1
2023-06-11,PKS,Indonesia,Tanker,1
2023-05-23,BUR,Indonesia,Other,3
2023-05-30,BUR,Indonesia,Other,1
2023-12-09,MAK,Indonesia,Other,1
2023-04-04,IMW,Indonesia,Pleasure Craft,1
2023-04-29,BLW,Singapore,Cargo,1
2023-04-08,TPR,France,Cargo,1
2023-10-14,BPN,Panama,Cargo,1
2023-01-30,BOA,Indonesia,Tanker,1
2023-12-14,LMR,Indonesia,Cargo,1
2023-05-18,TPR,Indonesia,Pleasure Craft,1
2023-10-03,MOF,Indonesia,Other,1
2023-11-20,BIT,Indonesia,Tanker,1
2023-01-18,GRE,Singapore,Cargo,1
2023-03-17,TPR,,Tanker,2
2023-06-05,IBP,,Passenger,1
2023-03-17,BIT,,Passenger,1
2023-04-28,BUR,Indonesia,Tanker,2
2023-09-24,GRE,Switzerland,Other,1
2023-03-03,MKW,Indonesia,Tanker,1
2023-08-28,SRG,Singapore,Cargo,1
2023-12-14,BLW,Singapore,Tanker,1
2023-05-25,BLW,Malaysia,Tanker,1
2023-08-24,BPN,Indonesia,Pleasure Craft,1
2023-08-13,SRG,Indonesia,Cargo,1
2023-03-14,GTO,Indonesia,Tanker,2
2023-08-20,NAM,Indonesia,Cargo,1
2023-04-15,IBP,Indonesia,Tanker,9
2023-12-29,DUM,"Korea, South",Tanker,1
2023-11-18,TBY,Singapore,Tanker,1
2023-11-12,BIT,Indonesia,Fishing,1
2023-04-12,TLN,Indonesia,Cargo,1
2023-01-19,BLW,India,Cargo,1
2023-09-28,TPR,India,Cargo,1
2023-09-18,BKS,Indonesia,Other,1
2023-08-13,BDJ,Indonesia,Cargo,3
2023-08-10,IMW,Indonesia,Tanker,1
2023-03-23,TPR,"Korea, South",Cargo,1
2023-02-01,DUM,Philippines,Cargo,1
2023-01-06,TPR,Thailand,Cargo,1
2023-11-02,GRE,Denmark,Cargo,1
2023-05-14,BIT,Indonesia,Cargo,1
2023-03-17,BBM,Indonesia,Tanker,1
2023-09-09,IBP,Netherlands,Other,1
2023-07-06,BPN,Japan,Tanker,1
2023-10-11,IPI,Indonesia,Passenger,1
2023-03-05,CBN,Indonesia,Other,1
2023-09-28,BIT,Indonesia,Tanker,1
2023-10-28,MOF,Indonesia,Cargo,1
2023-08-28,DUM,"China, People's Republic Of",Tanker,1
2023-10-29,SNE,Indonesia,Fishing,1
2023-12-12,IBP,Indonesia,Pleasure Craft,1
2023-01-10,PNJ,Greece,Cargo,1
2023-04-26,TBY,Thailand,Tanker,1
2023-11-02,DUM,Malaysia,Tanker,1
2023-07-24,DUM,Thailand,Tanker,1
2023-12-23,IBP,Greece,Cargo,1
2023-05-14,BIT,Singapore,Tanker,1
2023-11-15,BIT,Singapore,Tanker,1
2023-12-14,PNJ,Turkey,Cargo,1
2023-03-27,IPI,Indonesia,Tanker,1
2023-01-27,BOA,Indonesia,Other,1
2023-01-29,DUM,Indonesia,Other,1
2023-01-08,TEI,Indonesia,Passenger,1
2023-03-15,TEI,Indonesia,Passenger,2
2023-12-13,SUB,"China, People's Republic Of",Passenger,1
2023-06-05,DUM,Thailand,Tanker,1
2023-12-13,KDI,"China, People's Republic Of",Cargo,1
2023-01-30,TUA,Indonesia,Passenger,1
2023-02-17,BUR,France,Cargo,1
2023-11-15,TTK,Indonesia,Passenger,1
2023-05-24,TPR,Indonesia,Sailing,1
2023-01-15,REO,Indonesia,Cargo,1
2023-05-17,BLW,Indonesia,Tanker,1
2023-06-06,BPN,Singapore,Tanker,1
2023-10-04,SRG,France,Cargo,1
2023-08-24,BLW,Indonesia,Tanker,2
2023-04-14,TQP,Indonesia,Cargo,1
2023-05-14,BLW,Indonesia,Cargo,1
2023-12-13,BPN,Indonesia,Port Tender,1
2023-06-16,BUR,Indonesia,Other,1
2023-08-06,BUR,Indonesia,Other,1
2023-08-15,BPN,Singapore,Cargo,1
2023-03-30,WNQ,Indonesia,Cargo,1
2023-06-16,KDI,Indonesia,Tanker,1
2023-08-12,CEB,Indonesia,Passenger,1
2023-10-24,BUR,Indonesia,Cargo,1
2023-06-14,WNQ,Indonesia,Tanker,1
2023-12-18,BIT,Indonesia,Fishing,1
2023-09-23,PNJ,Vietnam,Cargo,1
2023-04-30,MAK,Irish Republic,Cargo,1
2023-01-21,BLW,Switzerland,Cargo,1
2023-10-31,BPN,"China, People's Republic Of",Tanker,1
2023-01-12,LTU,Indonesia,Passenger,1
2023-10-22,BKS,Indonesia,Tanker,1
2023-09-05,BDJ,Indonesia,Passenger,1
2023-11-14,TPR,Malaysia,Tanker,1
2023-10-27,NDA,Indonesia,Passenger,1
2023-12-30,GRE,Indonesia,Dredging,1
2023-10-21,PNJ,Switzerland,Cargo,2
2023-03-30,TPR,France,Cargo,1
2023-12-17,DUM,Singapore,Tanker,1
2023-09-11,SOQ,Indonesia,Passenger,1
2023-04-14,KUM,Indonesia,Passenger,1
2023-08-19,BPN,Indonesia,Pleasure Craft,1
2023-06-22,WSR,Indonesia,Passenger,1
2023-09-30,PNK,Indonesia,Cargo,2
2023-09-04,TBY,Indonesia,Tanker,2
2023-04-20,AMQ,Indonesia,Passenger,1
2023-09-04,FKQ,Indonesia,Passenger,1
2023-01-16,IMW,Indonesia,Cargo,2
2023-10-29,SRG,"Hong Kong, China",Cargo,1
2023-01-13,GRE,Singapore,Cargo,1
2023-12-15,GRE,Singapore,Cargo,2
2023-06-28,GRE,Singapore,Cargo,2
2023-12-19,GRE,France,Cargo,1
2023-01-22,PNK,Indonesia,Passenger,2
2023-04-14,BUR,Singapore,Other,1
2023-01-17,GRE,Indonesia,Fishing,1
2023-07-03,AMQ,Vietnam,Cargo,1
2023-12-09,SRG,Indonesia,Cargo,2
2023-05-03,TUA,Indonesia,Tanker,1
2023-02-08,TPR,Indonesia,Other,1
2023-07-21,BDJ,Indonesia,Other,1
2023-05-07,IMW,Indonesia,Tanker,1
2023-08-26,CXP,Indonesia,Tanker,1
2023-09-13,IMW,Indonesia,Tanker,2
2023-11-05,SUB,Vietnam,Cargo,1
2023-08-20,IBP,"China, People's Republic Of",Tanker,1
2023-09-04,IBP,"China, People's Republic Of",Tanker,3
2023-05-24,TPR,Panama,Cargo,1
2023-02-06,DUM,Greece,Cargo,1
2023-11-27,MKW,Indonesia,Passenger,1
2023-01-21,TQP,Indonesia,Cargo,1
2023-09-07,IMW,Indonesia,Cargo,1
2023-07-26,WNQ,Indonesia,Cargo,1
2023-07-07,IBP,Indonesia,Cargo,5
2023-09-14,TUA,Indonesia,Tanker,1
2023-09-06,DUM,Vietnam,Cargo,2
2023-02-13,IBP,Germany,Cargo,1
2023-09-22,GRE,Indonesia,Dredging,2
2023-04-26,ENE,Indonesia,Passenger,1
2023-07-18,BMU,Indonesia,Passenger,1
2023-08-14,BDJ,Indonesia,Other,2
2023-10-25,GRE,Switzerland,Cargo,1
2023-09-13,GRE,Vietnam,Cargo,1
2023-07-03,BPN,Singapore,Cargo,1
2023-10-30,BDJ,Indonesia,Dredging,2
2023-07-19,TPR,Indonesia,Other,1
2023-02-12,IBP,Bermuda,Tanker,1
2023-03-23,DUM,Singapore,Tanker,1
2023-03-10,GRE,Vietnam,Tanker,1
2023-10-07,SRG,Singapore,Cargo,1
2023-10-08,IBP,"China, People's Republic Of",Cargo,1
2023-08-30,AMQ,Indonesia,Cargo,1
2023-05-16,IMW,Indonesia,Tanker,1
2023-08-05,TEI,Indonesia,Passenger,1
2023-11-15,GRE,"China, People's Republic Of",Passenger,1
2023-06-19,MAK,Indonesia,Tanker,2
2023-04-15,TBY,Singapore,Cargo,1
2023-11-03,BUR,Fiji,Other,2
2023-12-24,DUM,Thailand,Tanker,1
2023-11-01,PNJ,Vietnam,Cargo,1
2023-09-22,SRG,Singapore,Tanker,1
2023-10-11,IBP,Japan,Cargo,1
2023-09-18,MAK,"China, People's Republic Of",Cargo,1
2023-11-04,BPN,Greece,Cargo,1
2023-11-26,GRE,Chinese Taipei,Cargo,1
2023-09-09,IBP,Singapore,Tanker,1
2023-05-31,MLD,Indonesia,Passenger,1
2023-12-20,IBP,Lebanon,Cargo,2
2023-01-17,BPN,Indonesia,Pleasure Craft,1
2023-08-21,PNJ,Singapore,Cargo,1
2023-02-04,WNQ,Indonesia,Cargo,1
2023-04-15,BOA,Indonesia,Tanker,1
2023-04-15,BKS,Marshall Islands,Cargo,1
2023-07-11,GRE,Vietnam,Cargo,1
2023-11-04,BPN,"Hong Kong, China",Cargo,1
2023-02-07,BAD,Chinese Taipei,Cargo,1
2023-05-04,IBP,Chinese Taipei,Cargo,1
2023-07-10,KDI,Indonesia,Passenger,1
2023-01-30,BKS,Indonesia,Cargo,1
2023-11-17,TUA,Indonesia,Passenger,1
2023-09-07,KTJ,"Hong Kong, China",Cargo,1
2023-02-02,DUM,Panama,Cargo,1
2023-01-27,GRE,Lebanon,Cargo,1
2023-05-30,BPN,"Korea, South",Tanker,1
2023-09-19,TBY,Indonesia,Cargo,1
2023-08-15,IBP,,Passenger,1
2023-04-01,BIT,,Passenger,1
2023-02-24,BUR,Indonesia,Other,1
2023-01-13,GRE,Denmark,Cargo,1
2023-03-10,BPN,"China, People's Republic Of",Tanker,1
2023-01-27,BIT,Indonesia,Tanker,1
2023-11-11,BLW,Indonesia,Cargo,3
2023-08-16,BLW,Singapore,Tanker,2
2023-05-03,TPR,Indonesia,Other,1
2023-08-13,DUM,Netherlands,Cargo,1
2023-07-14,TPR,Japan,Cargo,1
2023-12-26,BPN,Singapore,Tanker,1
2023-04-29,BIT,Japan,Tanker,1
2023-05-28,SOQ,Indonesia,Passenger,1
2023-01-17,MAK,Indonesia,Other,1
2023-04-10,SOQ,Indonesia,Other,1
2023-11-28,AMQ,Indonesia,Cargo,2
2023-04-07,DJJ,Indonesia,Passenger,1
2023-02-17,TBY,Indonesia,Tanker,1
2023-05-13,KUM,Indonesia,Tanker,1
2023-05-30,MLD,Indonesia,Port Tender,1
2023-10-05,TTK,Indonesia,Port Tender,1
2023-10-05,BOA,Indonesia,Tanker,1
2023-04-02,SRG,"Hong Kong, China",Cargo,1
2023-05-11,LUW,Indonesia,Passenger,1
2023-05-08,IMW,Indonesia,Tanker,1
2023-02-27,BIT,Indonesia,Passenger,2
2023-02-26,BDJ,Indonesia,Other,1
2023-06-09,LTU,Indonesia,Cargo,2
2023-05-22,BUR,Singapore,Other,2
2023-10-14,BPN,Philippines,Cargo,1
2023-10-06,IMW,Singapore,Tanker,1
2023-09-26,DUM,Thailand,Cargo,1
2023-01-20,MAK,Indonesia,Passenger,3
2023-02-26,BDJ,Indonesia,Passenger,1
2023-06-18,BGG,Indonesia,Passenger,1
2023-06-27,NAM,Indonesia,Passenger,1
2023-04-14,LTU,Indonesia,Cargo,1
2023-11-09,DUM,Indonesia,Cargo,1
2023-11-28,SOQ,Indonesia,Other,1
2023-04-22,MLD,Madeira,Cargo,1
2023-10-22,SUB,Indonesia,Cargo,1
2023-12-03,GRE,Indonesia,Dredging,3
2023-12-23,BDJ,Indonesia,Other,1
2023-12-22,TPR,"Korea, South",Cargo,1
2023-12-05,TBY,Vietnam,Tanker,2
2023-06-20,IBP,"China, People's Republic Of",Tanker,1
2023-08-30,MLD,Japan,Cargo,2
2023-11-20,SOQ,Indonesia,Tanker,1
2023-10-12,ING,Singapore,Tanker,1
2023-04-12,ENO,Thailand,Tanker,1
2023-11-29,BLW,Chinese Taipei,Cargo,1
2023-05-03,REO,Indonesia,Tanker,1
2023-01-17,GRE,Liberia,Tanker,1
2023-04-23,LTU,Indonesia,Tanker,1
2023-02-11,MLD,Indonesia,Cargo,1
2023-12-08,TEI,Indonesia,Passenger,1
2023-12-18,BUR,Fiji,Other,1
2023-02-21,PNJ,Germany,Cargo,1
2023-06-24,GRE,Indonesia,Other,1
2023-05-22,BPN,Indonesia,Other,2
2023-08-02,DUM,Netherlands,Tanker,1
2023-02-22,TPR,Japan,Cargo,1
2023-09-26,PTM,Indonesia,Cargo,1
2023-05-31,SUB,Indonesia,Tanker,1
2023-06-01,WGP,Indonesia,Tanker,2
2023-08-14,BLW,Indonesia,Tanker,1
2023-07-18,SBG,Marshall Islands,Other,1
2023-04-16,BUR,Indonesia,Other,1
2023-11-22,BUR,Indonesia,Other,1
2023-02-07,BIT,Indonesia,Cargo,1
2023-03-20,TPR,Lebanon,Cargo,1
2023-05-21,SRG,"Hong Kong, China",Cargo,1
2023-06-19,MAK,"China, People's Republic Of",Cargo,1
2023-05-02,TQP,Indonesia,Other,1
2023-02-13,IMW,Indonesia,Passenger,1
2023-08-31,KDI,Indonesia,Passenger,1
2023-05-26,NDA,Indonesia,Passenger,1
2023-05-25,TPR,"Hong Kong, China",Cargo,1
2023-08-20,GRE,Indonesia,Other,1
2023-07-28,GRE,Turkey,Cargo,1
2023-07-17,BUR,Denmark,Tanker,1
2023-02-23,BPN,"Hong Kong, China",Cargo,1
2023-01-26,ARE,Indonesia,Passenger,1
2023-02-10,TBY,Indonesia,Tanker,1
2023-06-15,TQP,Indonesia,Cargo,1
2023-07-27,BAD,Indonesia,Cargo,1
2023-03-13,BDJ,Indonesia,Tanker,1
2023-07-26,DUM,Greece,Cargo,1
2023-06-23,IBP,,Passenger,1
2023-12-28,AMQ,Indonesia,Tanker,2
2023-01-24,IBP,Greece,Cargo,1
2023-06-20,AMQ,"Korea, South",Tanker,1
2023-11-11,DJJ,Indonesia,Passenger,1
2023-03-16,BUR,Indonesia,Cargo,2
2023-03-15,BLW,Indonesia,Cargo,2
2023-08-14,TBY,United Arab Emirates,Tanker,1
2023-05-04,BIT,Japan,Tanker,1
2023-01-28,SRG,Singapore,Cargo,1
2023-09-26,MAK,Indonesia,Other,1
2023-09-05,TPR,Indonesia,Tanker,3
2023-09-06,TPR,"Korea, South",Cargo,2
2023-01-23,PTM,Japan,Cargo,1
2023-08-13,IBP,Germany,Cargo,1
2023-01-02,BLW,"Korea, South",Tanker,1
2023-08-05,TPR,Panama,Cargo,1
2023-02-07,IMW,Indonesia,Cargo,3
2023-05-23,IMW,Indonesia,Cargo,3
2023-09-03,TUA,Indonesia,Passenger,2
2023-03-09,TRE,Indonesia,Cargo,1
2023-07-01,PNK,Indonesia,Cargo,3
2023-01-13,BOA,Singapore,Cargo,1
2023-09-01,DUM,Greece,Cargo,1
2023-01-17,BLW,Germany,Passenger,1
2023-02-26,LUW,Indonesia,Passenger,1
2023-11-11,LUW,Indonesia,Passenger,1
2023-02-08,TPR,India,Cargo,1
2023-04-03,PNJ,Singapore,Tanker,1
2023-08-01,DUM,Indonesia,Cargo,1
2023-03-23,TBY,Indonesia,Tanker,1
2023-04-14,BLW,Indonesia,Tanker,1
2023-10-03,SUB,Indonesia,Cargo,3
2023-09-23,BUR,Indonesia,Tanker,1
2023-09-12,AMQ,Indonesia,Cargo,1
2023-09-02,BUR,Singapore,Tanker,1
2023-11-01,GRE,Singapore,Cargo,1
2023-10-08,GRE,Netherlands,Cargo,1
2023-05-24,IBP,Japan,Cargo,1
2023-11-29,SOQ,Indonesia,Passenger,2
2023-09-20,TPR,"Hong Kong, China",Cargo,1
2023-11-08,IPI,Indonesia,Passenger,1
2023-11-06,TPR,"Korea, South",Cargo,1
2023-03-09,BUR,Singapore,Dredging,1
2023-08-13,BPN,Greece,Cargo,1
2023-03-23,PNK,Indonesia,Tanker,1
2023-02-22,BMU,Indonesia,Tanker,1
2023-10-11,BPN,Indonesia,Pleasure Craft,1
2023-08-05,TRE,Indonesia,Cargo,1
2023-09-09,TPR,Indonesia,Pleasure Craft,1
2023-12-29,BDJ,Indonesia,Tanker,2
2023-06-03,BDJ,Singapore,Cargo,1
2023-04-30,TPR,"Hong Kong, China",Cargo,1
2023-01-12,BPN,Marshall Islands,Tanker,1
2023-12-03,TUA,Indonesia,Passenger,1
2023-03-15,GRE,Liberia,Tanker,1
2023-11-25,LUW,Indonesia,Tanker,1
2023-04-06,TEI,Indonesia,Passenger,1
2023-08-09,AMQ,Indonesia,Tanker,1
2023-09-09,BUR,Fiji,Other,1
2023-10-16,BPN,Thailand,Tanker,1
2023-03-21,MLD,Indonesia,Other,1
2023-05-28,TPR,Singapore,Tanker,1
2023-02-24,CXP,Indonesia,Tanker,2
2023-07-21,BAD,Indonesia,Cargo,1
2023-09-15,BAD,Indonesia,Cargo,1
2023-07-13,MKQ,Indonesia,Cargo,1
2023-06-04,MLD,Indonesia,Tanker,1
2023-03-27,KDI,Malaysia,Tanker,1
2023-02-09,GRE,France,Cargo,1
2023-08-20,PNK,Vietnam,Cargo,1
2023-12-17,IBP,Lebanon,Cargo,1
2023-10-24,BKS,Indonesia,Passenger,1
2023-11-16,TTK,Indonesia,Passenger,1
2023-09-15,AEA,Indonesia,Passenger,1
2023-01-31,PNK,Indonesia,Tanker,1
2023-01-26,ENE,Indonesia,Cargo,1
2023-12-29,PNJ,Jordan,Cargo,2
2023-01-17,TPR,"Korea, South",Cargo,1
2023-09-24,BKS,Indonesia,Tanker,1
2023-04-26,KDI,Indonesia,Passenger,1
2023-05-08,KDI,Indonesia,Passenger,2
2023-04-06,BLW,Indonesia,Cargo,1
2023-02-11,BLW,Switzerland,Cargo,1
2023-07-10,SRG,Switzerland,Cargo,1
2023-10-28,GRE,Japan,Cargo,1
2023-04-02,BUR,Greece,Cargo,1
2023-05-21,CBN,Indonesia,Tanker,1
2023-09-05,BPN,Singapore,Tanker,1
2023-11-17,SRG,Indonesia,Tanker,1
2023-05-26,SUB,Indonesia,Other,1
2023-08-25,BIT,Indonesia,Passenger,1
2023-06-19,PNJ,Indonesia,Tanker,1
2023-04-05,LTU,Indonesia,Tanker,1
2023-11-05,SUB,Indonesia,Passenger,1
2023-11-12,MAK,Greece,Cargo,1
2023-08-04,GRE,Vietnam,Cargo,1
2023-09-24,TLI,Indonesia,Cargo,1
2023-08-18,TPR,Indonesia,Passenger,1
2023-12-07,MAK,Indonesia,Cargo,1
2023-01-19,AMQ,Indonesia,Passenger,2
2023-11-19,TUA,Indonesia,Passenger,1
2023-04-05,DJJ,Indonesia,Tanker,1
2023-10-16,MKW,Indonesia,Tanker,1
2023-04-26,NAM,Indonesia,Tanker,1
2023-04-28,IMW,Indonesia,Other,1
2023-11-25,DUM,Singapore,Tanker,2
2023-10-17,BOA,Japan,Fishing,1
2023-11-25,MAK,Indonesia,Other,1
2023-11-23,DUM,Liberia,Tanker,1
2023-07-04,MKW,Indonesia,Passenger,1
2023-03-29,MKW,Indonesia,Cargo,1
2023-03-08,TPR,Greece,Cargo,1
2023-12-13,GRE,Chinese Taipei,Cargo,1
2023-07-15,SUB,Indonesia,Passenger,1
2023-12-15,DUM,"China, People's Republic Of",Tanker,1
2023-04-22,SOQ,Indonesia,Tanker,2
2023-03-03,SUB,Indonesia,Tanker,1
2023-09-17,PNJ,France,Cargo,1
2023-05-27,TPR,Denmark,Cargo,1
2023-04-11,GRE,Chinese Taipei,Cargo,1
2023-03-10,BLW,Saudi Arabia,Cargo,1
2023-08-25,TBY,Bangladesh,Cargo,1
2023-10-14,IBP,Japan,Cargo,1
2023-04-06,PNK,Indonesia,Passenger,2
2023-02-24,LUW,Indonesia,Passenger,1
2023-10-26,TPR,India,Cargo,1
2023-01-13,TJB,Singapore,Other,1
2023-02-12,GRE,"Hong Kong, China",Cargo,1
2023-01-18,MKW,"China, People's Republic Of",Cargo,1
2023-04-01,DUM,Norway,Tanker,1
2023-10-26,BUR,"China, People's Republic Of",Cargo,1
2023-09-02,REO,Indonesia,Cargo,1
2023-06-11,TQP,Indonesia,Cargo,1
2023-11-21,IMW,Indonesia,Cargo,1
2023-08-14,BPN,Indonesia,Cargo,2
2023-02-10,TRE,Indonesia,Cargo,1
2023-01-16,BDJ,Indonesia,Tanker,1
2023-06-10,IMW,Indonesia,Tanker,2
2023-07-14,IMW,Indonesia,Tanker,1
2023-08-24,TPR,Indonesia,Tanker,1
2023-04-24,TQP,Indonesia,Passenger,1
2023-10-06,DUM,"Hong Kong, China",Tanker,1
2023-08-11,SUB,Indonesia,Fishing,1
2023-03-31,SRG,Indonesia,Tanker,1
2023-02-04,GRE,Vietnam,Cargo,1
2023-04-06,GRE,"Hong Kong, China",Cargo,1
2023-05-05,MAK,Kuwait,Cargo,1
2023-10-11,BUR,"China, People's Republic Of",Cargo,1
2023-03-02,REO,Indonesia,Tanker,1
2023-10-18,MKW,Indonesia,Cargo,1
2023-09-23,LTU,Indonesia,Tanker,1
2023-11-18,TEI,Indonesia,Passenger,1
2023-12-07,GRE,"China, People's Republic Of",Passenger,1
2023-06-17,DUM,"Korea, South",Tanker,1
2023-11-19,SUB,Singapore,Tanker,1
2023-09-06,BUR,Fiji,Other,2
2023-02-23,GRE,Germany,Cargo,1
2023-04-19,IBP,Saudi Arabia,Tanker,1
2023-10-30,TPR,Oman,Cargo,1
2023-04-30,IBP,Singapore,Cargo,1
2023-05-15,MAK,"Hong Kong, China",Cargo,1
2023-04-18,MKW,Singapore,Cargo,1
2023-12-31,DUM,Japan,Tanker,1
2023-07-15,TBO,Indonesia,Cargo,1
2023-06-04,BIT,Indonesia,Cargo,2
2023-12-20,BPN,Indonesia,Port Tender,2
2023-01-25,BUR,Indonesia,Other,1
2023-09-02,BUR,Indonesia,Other,1
2023-10-27,CXP,Singapore,Tanker,1
2023-09-01,PNK,Indonesia,Tanker,1
2023-06-27,TBY,Indonesia,Cargo,1
2023-01-09,ING,Singapore,Tanker,1
2023-07-22,TPR,United States Of America,Cargo,1
2023-06-01,WNQ,Turkey,Cargo,1
2023-11-20,BLW,"Hong Kong, China",Cargo,1
2023-11-28,NDA,Indonesia,Passenger,1
2023-05-31,TTK,Indonesia,Cargo,1
2023-03-12,DUM,United Arab Emirates,Tanker,1
2023-11-01,IBP,Switzerland,Cargo,1
2023-03-04,PNJ,Japan,Cargo,1
2023-12-22,GRE,Singapore,Other,1
2023-11-22,BPN,Indonesia,Pleasure Craft,1
2023-06-02,IBP,Indonesia,Cargo,1
2023-09-21,GRE,United States Of America,Cargo,1
2023-06-28,GRE,Singapore,Tanker,1
2023-04-20,IBP,,Passenger,1
2023-11-26,BIT,,Passenger,1
2023-08-07,CXP,Indonesia,Tanker,1
2023-12-12,BLW,Singapore,Tanker,1
2023-04-02,AEA,Vietnam,Cargo,1
2023-09-08,WNQ,Indonesia,Cargo,1
2023-10-20,AMQ,Indonesia,Tanker,2
2023-10-07,TPR,Japan,Cargo,1
2023-04-03,KDI,Indonesia,Tanker,1
2023-08-05,PNJ,Indonesia,Cargo,5
2023-08-05,SOQ,Indonesia,Other,1
2023-05-06,BPN,Indonesia,Cargo,1
2023-11-03,MLD,Indonesia,Tanker,1
2023-03-22,BLW,United Arab Emirates,Cargo,1
2023-09-21,PGX,Indonesia,Cargo,1
2023-08-23,BDJ,Indonesia,Passenger,3
2023-02-27,TPR,"China, People's Republic Of",Cargo,2
2023-11-22,BPN,"China, People's Republic Of",Cargo,1
2023-06-21,BLW,Indonesia,Cargo,2
2023-01-03,TPR,Indonesia,Tanker,5
2023-02-18,SRG,Indonesia,Cargo,1
2023-07-14,PNK,Indonesia,Passenger,2
2023-06-13,BPN,United Arab Emirates,Cargo,1
2023-11-02,LUW,Indonesia,Passenger,1
